feature,importance
w30_price_trend,80
w60_price_std,69
w30_ob_microprice_std,66
w60_price_mean,65
w60_avg_trade_size,65
w900_price_trend,65
w300_price_mean,65
w300_return_kurt,63
w30_tick_interval_std,61
w30_price_mean,61
w300_ob_depth_imbalance_L1,61
w900_price_mean,60
w60_price_range,60
w30_return_kurt,58
w60_price_trend,55
w900_ob_microprice_mean,53
w60_return_skew,50
w300_ob_microprice_std,49
w900_ob_microprice_std,49
w60_price_min,48
w30_spread_mean,48
w300_trade_volume,47
w900_ob_bid_depth_L1_mean,46
w30_price_momentum,46
w60_price_max,46
w300_return_skew,45
w60_return_kurt,44
w300_volatility_lag1,43
w30_price_std,43
w60_price_momentum,42
w60_ob_ask_depth_L1_mean,42
w300_price_momentum,41
w900_spread_std,41
w900_ob_depth_imbalance_L1,41
w300_trade_imbalance,41
w30_ob_depth_imbalance_L1,41
w900_price_momentum,40
w30_return_mean,39
w60_trade_imbalance,39
w60_return_std,39
w60_spread_std,38
w30_trade_count,37
w60_trade_volume,37
w300_price_trend,37
w300_ob_bid_depth_L1_mean,37
w300_trade_count,37
w900_trade_imbalance,37
w300_ob_microprice_mean,36
w30_return_skew,36
w300_spread_std,36
w60_ob_microprice_std,35
w30_ob_ask_depth_L1_mean,33
w900_tick_interval_std,33
w30_spread_std,33
w60_ob_bid_depth_L1_mean,31
w300_ob_ask_depth_L1_mean,31
w60_volatility_lag1,30
w30_trade_imbalance,30
w300_return_std,30
w900_price_std,30
w900_return_skew,28
w30_ob_bid_depth_L1_mean,28
w30_return_std,28
w300_spread_mean,27
w300_price_std,27
w60_ob_depth_imbalance_L1,27
w30_avg_trade_size,27
w60_avg_tick_interval,27
w60_tick_rate,26
hour_sin,26
w300_price_range,26
w30_trade_volume,25
w30_price_max,25
w900_trade_volume,24
w60_spread_mean,24
w900_avg_trade_size,23
w60_trade_count,23
w300_return_mean,23
w30_price_min,23
w60_ob_microprice_mean,23
w300_avg_tick_interval,22
w900_return_kurt,22
w30_price_range,21
w300_avg_trade_size,21
w900_spread_mean,21
w60_return_mean,20
w300_tick_rate,18
w300_price_min,18
w30_tick_rate,17
w900_trade_count,17
w900_return_mean,17
w900_return_std,17
w900_volatility_lag1,16
w300_price_max,15
w30_ob_microprice_mean,15
w900_ob_ask_depth_L1_mean,14
w30_volatility_lag1,14
w900_avg_tick_interval,13
w30_avg_tick_interval,13
w900_tick_rate,12
w60_tick_interval_std,11
w300_tick_interval_std,10
w900_price_range,8
w900_price_min,5
w900_price_max,5
hour_cos,4
w900_n_observations,3
w300_n_observations,3
w30_n_observations,1
w60_n_observations,0
day_of_week,0
