feature,importance
w60_price_trend,123
w300_price_trend,111
w60_price_std,91
w60_trade_imbalance,82
w900_price_trend,81
w300_return_kurt,80
w60_return_kurt,78
w60_return_skew,77
w60_spread_std,77
w900_return_kurt,77
w900_price_std,76
w60_ob_depth_imbalance_L1,74
w300_return_skew,72
w30_ob_microprice_std,69
w300_ob_bid_depth_L1_mean,68
w900_ob_depth_imbalance_L1,67
w900_trade_imbalance,65
w900_price_momentum,63
w30_price_trend,62
w300_spread_std,62
w300_trade_imbalance,62
w300_ob_depth_imbalance_L1,60
w300_ob_ask_depth_L1_mean,60
w30_price_mean,59
w60_avg_tick_interval,56
w60_spread_mean,56
w900_trade_volume,55
w60_tick_interval_std,55
w30_ob_ask_depth_L1_mean,54
w60_price_momentum,54
w30_price_momentum,53
w900_avg_tick_interval,53
w900_tick_interval_std,52
w300_avg_trade_size,52
w900_return_skew,51
w30_spread_std,51
w900_spread_std,50
w300_price_std,50
w30_return_skew,50
w30_return_mean,50
w60_trade_volume,48
w900_avg_trade_size,47
w900_trade_count,46
w60_return_std,46
w30_price_std,46
w30_trade_imbalance,45
w60_price_max,44
w900_ob_ask_depth_L1_mean,44
w300_ob_microprice_std,43
w60_ob_microprice_std,42
w30_trade_volume,42
w60_price_range,42
w30_price_min,41
w60_ob_ask_depth_L1_mean,41
w60_trade_count,40
w300_avg_tick_interval,40
hour_sin,40
w300_trade_volume,40
w900_return_std,39
w30_spread_mean,38
w900_spread_mean,38
w60_ob_bid_depth_L1_mean,38
w900_price_range,38
w300_price_momentum,37
w900_ob_bid_depth_L1_mean,36
w300_trade_count,35
w900_return_mean,35
w60_tick_rate,35
w60_avg_trade_size,35
w30_return_kurt,34
w300_price_range,34
w300_tick_interval_std,34
w30_tick_interval_std,33
w30_ob_microprice_mean,32
w30_ob_depth_imbalance_L1,31
w900_volatility_lag1,31
w300_return_mean,31
w30_trade_count,31
w30_return_std,29
w60_volatility_lag1,29
w300_tick_rate,29
w30_ob_bid_depth_L1_mean,29
w30_avg_tick_interval,28
w30_volatility_lag1,28
w300_return_std,27
w300_spread_mean,27
w60_price_mean,26
w30_avg_trade_size,25
w300_price_mean,25
w900_ob_microprice_std,25
w900_tick_rate,23
w300_price_max,23
w30_price_range,22
w900_price_min,20
w300_volatility_lag1,18
w60_ob_microprice_mean,17
hour_cos,17
w30_price_max,16
w900_ob_microprice_mean,15
w900_price_mean,15
w60_return_mean,14
w30_tick_rate,13
w300_ob_microprice_mean,12
w60_price_min,11
w300_price_min,11
w900_price_max,10
w60_n_observations,9
day_of_week,9
w30_n_observations,6
w300_n_observations,5
w900_n_observations,3
