feature,importance
w60_price_std,143
w300_price_std,133
w60_trade_volume,128
w900_trade_imbalance,119
w60_price_trend,115
w60_price_range,114
w60_ob_ask_depth_L1_mean,108
w300_spread_std,107
w900_tick_rate,105
w60_return_skew,105
w300_price_mean,103
w900_ob_depth_imbalance_L1,93
w60_spread_std,92
w30_spread_std,90
w300_ob_ask_depth_L1_mean,89
w900_price_std,84
w900_trade_volume,84
w60_ob_microprice_std,84
w60_trade_imbalance,84
w300_return_skew,82
w900_price_trend,79
w60_price_max,77
w900_spread_std,76
w30_return_skew,73
w900_ob_microprice_mean,73
w900_ob_microprice_std,70
w900_price_momentum,69
w60_avg_trade_size,69
w300_n_observations,68
w300_tick_interval_std,67
w300_ob_depth_imbalance_L1,67
w60_return_kurt,66
w300_ob_bid_depth_L1_mean,64
w900_return_kurt,63
w30_ob_microprice_std,62
w900_price_max,62
w30_price_trend,61
w60_spread_mean,60
w300_price_range,60
w300_spread_mean,60
w60_tick_interval_std,58
w900_ob_ask_depth_L1_mean,58
w30_price_std,58
w300_price_momentum,55
w300_trade_volume,55
w60_return_mean,54
w30_volatility_lag1,49
w900_price_range,48
w900_spread_mean,46
w300_return_std,44
w300_avg_trade_size,44
w300_ob_microprice_mean,42
w900_avg_tick_interval,41
w60_price_momentum,39
w300_volatility_lag1,38
w30_spread_mean,38
w60_volatility_lag1,37
w900_volatility_lag1,35
w30_price_momentum,34
w900_tick_interval_std,34
w300_trade_count,34
w900_return_std,33
w60_return_std,32
w30_return_std,32
w30_return_mean,27
w30_price_range,23
hour_sin,22
w900_trade_count,17
hour_cos,5
w900_n_observations,5
