feature,importance
w300_price_trend,104
w900_price_trend,100
w300_return_skew,93
w30_price_mean,88
w30_ob_microprice_std,88
w60_ob_depth_imbalance_L1,88
w900_trade_imbalance,87
w30_price_std,87
w60_price_trend,87
w300_price_std,85
w30_price_trend,79
w900_ob_depth_imbalance_L1,78
w60_trade_imbalance,76
w60_price_std,74
w60_return_skew,73
w60_avg_tick_interval,68
w60_price_range,67
w60_tick_interval_std,65
w900_trade_volume,64
w300_spread_std,61
w60_spread_std,59
w900_return_skew,59
w30_ob_depth_imbalance_L1,58
w300_trade_imbalance,57
w900_price_momentum,54
w60_trade_volume,54
w60_ob_microprice_std,53
w30_price_range,53
w30_price_max,53
w30_price_min,53
w900_price_std,53
w30_price_momentum,52
w300_ob_depth_imbalance_L1,52
w60_price_max,51
w60_return_kurt,51
w30_trade_count,49
w300_tick_interval_std,49
w60_ob_ask_depth_L1_mean,49
w30_ob_ask_depth_L1_mean,48
w300_ob_microprice_std,46
w300_return_kurt,45
w900_return_kurt,44
w60_spread_mean,44
w300_ob_bid_depth_L1_mean,44
w300_spread_mean,43
w60_return_mean,42
w900_return_mean,42
w30_spread_mean,41
w60_return_std,41
w60_price_momentum,40
w300_ob_ask_depth_L1_mean,40
w60_ob_bid_depth_L1_mean,40
w900_price_range,40
w30_return_kurt,39
w30_trade_imbalance,39
w30_spread_std,39
w60_trade_count,39
w30_tick_interval_std,37
w60_tick_rate,36
w300_avg_trade_size,35
w900_spread_mean,35
w30_return_mean,35
w900_avg_trade_size,34
w30_ob_bid_depth_L1_mean,33
w900_ob_microprice_std,33
w300_price_momentum,32
w900_ob_ask_depth_L1_mean,32
w60_ob_microprice_mean,31
w60_avg_trade_size,31
w30_return_skew,30
w300_trade_count,30
w900_spread_std,29
w900_ob_bid_depth_L1_mean,29
w300_return_mean,28
w900_trade_count,28
w30_return_std,26
w300_price_mean,26
w300_trade_volume,25
w300_avg_tick_interval,24
w30_avg_tick_interval,24
w60_price_mean,24
w30_avg_trade_size,24
w900_price_mean,24
w60_price_min,23
w30_volatility_lag1,23
w30_trade_volume,22
w900_tick_interval_std,21
w300_price_range,21
w300_return_std,18
w300_ob_microprice_mean,17
w60_volatility_lag1,17
w300_volatility_lag1,17
w900_volatility_lag1,16
w30_tick_rate,16
hour_sin,15
w900_avg_tick_interval,15
w300_tick_rate,12
w900_ob_microprice_mean,11
w900_price_max,11
w900_return_std,10
w300_price_max,10
w30_ob_microprice_mean,6
w900_tick_rate,5
w300_price_min,5
w30_n_observations,4
w900_price_min,3
w60_n_observations,2
hour_cos,2
w900_n_observations,1
w300_n_observations,0
day_of_week,0
