feature,importance
w300_return_skew,93
w300_price_trend,92
w300_price_std,90
w60_price_std,88
w30_price_momentum,87
w60_price_range,80
w300_spread_std,79
w60_return_skew,77
w900_price_std,76
w60_price_trend,74
w300_ob_microprice_std,72
w60_ob_depth_imbalance_L1,70
w60_tick_interval_std,69
w30_price_trend,68
w30_ob_microprice_std,65
w30_price_std,64
w900_price_trend,63
w60_trade_imbalance,63
w60_avg_tick_interval,58
w900_ob_depth_imbalance_L1,58
w300_return_kurt,56
w900_trade_volume,56
w60_trade_volume,53
w60_return_kurt,53
w60_price_momentum,53
w30_price_min,52
w60_return_std,52
w30_price_range,50
w60_spread_mean,50
w900_return_skew,50
w300_ob_depth_imbalance_L1,49
w30_price_mean,49
w30_trade_imbalance,49
w30_spread_std,48
w300_trade_imbalance,47
w900_trade_imbalance,47
w30_return_skew,47
w30_spread_mean,47
w60_ob_ask_depth_L1_mean,46
w300_ob_ask_depth_L1_mean,46
w900_return_kurt,45
w300_price_range,44
w30_return_kurt,44
w60_avg_trade_size,43
w900_return_mean,43
w300_return_mean,42
w60_spread_std,41
w60_ob_microprice_std,40
w30_return_mean,39
w900_price_momentum,38
w30_ob_depth_imbalance_L1,38
w900_price_range,37
w300_avg_trade_size,37
w300_spread_mean,37
w60_price_max,37
w30_ob_ask_depth_L1_mean,37
w900_ob_microprice_std,36
w30_ob_bid_depth_L1_mean,35
w900_spread_mean,35
w60_trade_count,34
w900_avg_trade_size,33
w30_tick_interval_std,32
w300_price_momentum,31
w900_return_std,31
w60_ob_bid_depth_L1_mean,31
w60_tick_rate,31
w900_ob_ask_depth_L1_mean,29
w60_volatility_lag1,29
w60_price_min,28
w30_price_max,28
w300_ob_bid_depth_L1_mean,27
w300_tick_interval_std,26
w900_trade_count,26
w300_return_std,26
w300_trade_volume,25
w900_tick_interval_std,25
w30_trade_volume,25
w30_ob_microprice_mean,24
w900_price_mean,22
w30_return_std,22
w900_spread_std,22
w300_volatility_lag1,22
w300_price_mean,21
w30_avg_tick_interval,20
w30_trade_count,20
w30_avg_trade_size,19
w60_return_mean,18
w60_price_mean,18
w900_ob_bid_depth_L1_mean,18
w900_price_max,17
w30_tick_rate,16
w300_avg_tick_interval,16
w900_avg_tick_interval,16
w300_ob_microprice_mean,16
w900_tick_rate,15
w300_tick_rate,14
w300_trade_count,14
w30_volatility_lag1,13
w60_ob_microprice_mean,13
w900_volatility_lag1,12
w300_price_min,10
w300_price_max,10
w900_ob_microprice_mean,9
hour_sin,5
w900_price_min,5
w30_n_observations,4
w900_n_observations,3
w300_n_observations,2
w60_n_observations,2
hour_cos,2
day_of_week,0
