feature,importance
w900_price_trend,100
w300_return_skew,98
w60_spread_mean,93
w30_price_trend,83
w900_return_kurt,77
w60_spread_std,76
w900_price_std,75
w60_trade_imbalance,74
w300_return_kurt,73
w60_ob_microprice_std,71
w900_trade_imbalance,65
w300_price_trend,63
w60_ob_depth_imbalance_L1,62
w60_price_std,60
w60_price_range,57
w300_ob_depth_imbalance_L1,56
w60_trade_volume,55
w30_price_mean,54
w300_price_momentum,52
w60_tick_rate,51
w30_spread_std,51
w30_price_std,49
w900_ob_microprice_std,48
w60_price_trend,48
w60_ob_bid_depth_L1_mean,48
w30_ob_ask_depth_L1_mean,46
w30_tick_interval_std,45
w300_trade_imbalance,44
w30_trade_imbalance,44
w60_volatility_lag1,43
w60_trade_count,43
w60_avg_tick_interval,42
w300_ob_ask_depth_L1_mean,42
w900_ob_depth_imbalance_L1,42
w60_price_momentum,42
w300_return_mean,41
w300_tick_rate,41
w300_trade_count,41
w60_ob_ask_depth_L1_mean,40
w60_return_kurt,40
w300_price_range,40
w300_tick_interval_std,40
w300_ob_microprice_std,40
w300_price_min,38
w30_ob_bid_depth_L1_mean,38
w30_return_kurt,37
w30_return_skew,37
w900_spread_std,37
w60_tick_interval_std,35
w30_ob_microprice_mean,35
w300_spread_std,34
w300_price_std,34
w60_avg_trade_size,34
w30_price_min,34
w60_price_min,34
w30_ob_microprice_std,34
w30_volatility_lag1,33
w900_return_skew,33
w900_price_momentum,33
w900_tick_interval_std,32
w300_ob_bid_depth_L1_mean,31
w30_trade_volume,31
w300_price_mean,30
w60_return_skew,30
w60_price_mean,30
w30_avg_tick_interval,27
w300_trade_volume,27
w900_spread_mean,27
w30_return_std,27
w30_price_momentum,27
w900_avg_tick_interval,26
w30_trade_count,26
w30_spread_mean,25
w900_return_mean,25
w300_avg_tick_interval,24
w900_ob_ask_depth_L1_mean,24
w60_price_max,23
w30_ob_depth_imbalance_L1,23
w30_avg_trade_size,22
w30_return_mean,22
w300_return_std,21
w900_return_std,21
w900_ob_bid_depth_L1_mean,21
w60_return_std,20
w900_trade_volume,20
w300_avg_trade_size,20
w900_ob_microprice_mean,19
w900_trade_count,19
w30_price_range,18
w300_ob_microprice_mean,18
w30_price_max,17
w900_price_max,17
w30_tick_rate,17
w900_avg_trade_size,16
w60_ob_microprice_mean,15
w900_price_mean,14
w900_tick_rate,13
w300_spread_mean,13
w900_price_min,12
w300_volatility_lag1,12
w60_return_mean,12
w900_price_range,11
w300_price_max,9
w900_volatility_lag1,8
w60_n_observations,8
w900_n_observations,5
w300_n_observations,4
w30_n_observations,3
hour_cos,2
hour_sin,1
day_of_week,0
