feature,importance
w900_price_max,0.07380258
w60_price_range,0.053699985
w60_spread_std,0.042285345
w900_price_min,0.042131644
w900_n_observations,0.03623876
w900_ob_microprice_std,0.03278794
w900_return_kurt,0.027480217
w300_price_max,0.02355567
w60_price_std,0.022492915
w900_price_mean,0.01810264
hour_sin,0.01795651
w900_price_std,0.017187672
w900_spread_mean,0.01709392
w60_trade_volume,0.01645363
w300_price_range,0.016297055
w900_trade_count,0.016043395
w300_avg_trade_size,0.015614953
w300_ob_depth_imbalance_L1,0.015172152
w300_return_kurt,0.014294052
w300_return_std,0.01400469
w900_avg_trade_size,0.01324733
w300_spread_std,0.013159041
w300_trade_volume,0.012771333
w300_return_skew,0.012546208
w900_spread_std,0.012124648
w900_trade_imbalance,0.011827967
w900_ob_microprice_mean,0.011424363
w300_price_std,0.010951526
w900_price_range,0.010084274
w300_volatility_lag1,0.010008633
w900_avg_tick_interval,0.009781448
w300_ob_ask_depth_L1_mean,0.009698145
w300_spread_mean,0.009585743
w300_price_trend,0.009513294
w60_spread_mean,0.008800972
w900_ob_ask_depth_L1_mean,0.008799382
w300_n_observations,0.008798691
w300_price_mean,0.008714769
w60_volatility_lag1,0.008617597
w60_ob_microprice_mean,0.007962989
w60_ob_microprice_std,0.007895589
w300_return_mean,0.0073144156
w60_price_max,0.007213629
w60_avg_tick_interval,0.0071152896
w300_price_min,0.007095646
w30_ob_microprice_mean,0.0070947567
w900_tick_rate,0.007083935
w60_tick_rate,0.006859913
w900_ob_bid_depth_L1_mean,0.0068148626
w300_ob_bid_depth_L1_mean,0.0066602947
w900_price_trend,0.0066490415
w60_tick_interval_std,0.006493189
w300_trade_count,0.0064271316
w300_trade_imbalance,0.0063912394
w60_trade_count,0.006150934
w300_ob_microprice_std,0.005985809
w900_tick_interval_std,0.0059040175
w60_avg_trade_size,0.005822522
w300_ob_microprice_mean,0.005791415
w900_return_skew,0.005440522
w900_trade_volume,0.00527218
w60_price_min,0.005256729
w60_ob_ask_depth_L1_mean,0.0049230345
w60_return_skew,0.004828722
w30_ob_ask_depth_L1_mean,0.004651181
w60_return_kurt,0.004590287
w30_price_min,0.004580754
w30_price_range,0.0043957434
w300_price_momentum,0.00395554
w60_ob_bid_depth_L1_mean,0.00386883
w60_ob_depth_imbalance_L1,0.0038320003
w900_ob_depth_imbalance_L1,0.0037516472
w30_trade_volume,0.003430185
w30_tick_interval_std,0.0034202556
w30_price_std,0.00329003
w300_tick_rate,0.0032363888
w30_ob_bid_depth_L1_mean,0.0032017634
w60_price_momentum,0.0031867605
w60_price_mean,0.0030301898
w300_tick_interval_std,0.002909857
w60_trade_imbalance,0.00290518
w30_price_mean,0.002745162
w30_avg_trade_size,0.0026245692
w30_ob_depth_imbalance_L1,0.0025073558
w30_return_std,0.0023647316
w60_price_trend,0.0022905585
w30_volatility_lag1,0.0022413563
w30_ob_microprice_std,0.0022154276
w900_volatility_lag1,0.0020553975
w30_spread_std,0.001999297
w300_avg_tick_interval,0.0019944618
w30_price_max,0.0019655097
w60_return_std,0.0018123409
w900_return_mean,0.0017380401
w30_price_momentum,0.0017123086
w60_n_observations,0.0015555997
w30_price_trend,0.0014733793
w30_return_mean,0.0014542548
w30_spread_mean,0.0014390275
w900_price_momentum,0.0012970228
w60_return_mean,0.0011295215
w30_trade_count,0.0010328287
w30_trade_imbalance,0.0009922985
w900_return_std,0.0007969461
w30_return_kurt,0.0007526259
w30_return_skew,0.0006220362
w30_avg_tick_interval,0.00059057423
w30_tick_rate,0.0005622439
w30_n_observations,0.0001996296
hour_cos,0.0
day_of_week,0.0
