feature,importance
w300_price_trend,88
w60_price_range,79
w900_price_std,71
w60_trade_volume,69
w60_price_std,67
w300_return_skew,64
w900_price_trend,60
w60_spread_mean,59
w60_ob_microprice_std,58
w900_return_kurt,56
w60_spread_std,54
w300_ob_microprice_std,54
w60_ob_depth_imbalance_L1,52
w60_tick_interval_std,51
w300_trade_imbalance,50
w300_ob_depth_imbalance_L1,50
w60_return_kurt,50
w30_ob_depth_imbalance_L1,47
w60_avg_tick_interval,45
w30_tick_interval_std,45
w300_price_range,45
w900_trade_imbalance,44
w30_trade_imbalance,44
w30_price_std,44
w300_spread_std,43
w30_trade_volume,43
w300_return_kurt,42
w60_price_trend,42
w30_price_trend,42
w300_price_momentum,41
w60_trade_count,39
w300_price_std,39
w900_ob_microprice_std,38
w900_ob_ask_depth_L1_mean,37
w300_ob_microprice_mean,36
w900_avg_trade_size,35
w300_price_mean,35
w300_tick_rate,34
w60_ob_bid_depth_L1_mean,34
w300_trade_count,34
w900_ob_depth_imbalance_L1,34
w60_ob_microprice_mean,33
w30_return_std,33
w60_return_skew,32
w300_return_mean,32
w900_avg_tick_interval,32
w900_spread_std,32
w60_price_momentum,31
w30_tick_rate,29
w900_tick_interval_std,29
w900_spread_mean,29
w60_trade_imbalance,28
w300_tick_interval_std,28
w60_return_std,28
w30_ob_microprice_std,28
w30_spread_mean,27
w30_ob_microprice_mean,27
w60_ob_ask_depth_L1_mean,27
w900_tick_rate,27
w300_ob_bid_depth_L1_mean,27
w30_return_mean,26
w900_trade_volume,26
w30_volatility_lag1,26
w30_ob_bid_depth_L1_mean,26
w900_ob_bid_depth_L1_mean,25
w30_ob_ask_depth_L1_mean,25
w60_return_mean,25
w30_spread_std,24
w900_ob_microprice_mean,23
w30_price_mean,23
w60_tick_rate,23
w30_return_kurt,23
w30_price_momentum,23
w60_price_mean,23
w300_spread_mean,22
w300_ob_ask_depth_L1_mean,22
w60_volatility_lag1,21
w300_trade_volume,21
w300_price_max,21
w900_return_skew,20
w60_price_max,20
w30_avg_trade_size,20
w900_trade_count,20
w900_price_momentum,18
w300_return_std,18
w300_volatility_lag1,18
w300_price_min,17
w900_price_mean,16
w30_trade_count,16
w30_return_skew,16
w900_return_mean,15
w300_avg_tick_interval,15
w60_price_min,13
w60_avg_trade_size,12
w30_price_max,11
w30_avg_tick_interval,11
w300_avg_trade_size,11
w900_return_std,11
w900_price_min,10
w30_price_range,9
w900_price_range,8
w900_price_max,7
w30_price_min,7
w900_n_observations,6
w300_n_observations,6
w900_volatility_lag1,5
w30_n_observations,3
hour_sin,3
w60_n_observations,1
hour_cos,1
day_of_week,0
