feature,importance
w300_return_skew,114
w60_price_trend,98
w900_ob_depth_imbalance_L1,97
w60_price_std,94
w900_price_std,92
w300_price_std,87
w30_price_trend,86
w900_price_trend,86
w300_spread_std,83
w300_price_trend,81
w60_spread_std,80
w30_ob_microprice_std,76
w60_price_range,75
w60_return_skew,74
w900_trade_imbalance,72
w30_price_std,70
w60_ob_depth_imbalance_L1,70
w30_price_range,69
w900_ob_ask_depth_L1_mean,66
w300_ob_depth_imbalance_L1,65
w60_trade_imbalance,64
w60_avg_tick_interval,63
w30_price_mean,63
w60_trade_count,62
w30_price_momentum,59
w60_ob_microprice_std,59
w300_trade_imbalance,58
w900_price_momentum,57
w300_ob_microprice_std,55
w60_trade_volume,55
w30_trade_imbalance,54
w900_ob_microprice_std,53
w300_price_range,53
w900_trade_volume,53
w60_ob_ask_depth_L1_mean,53
w60_ob_bid_depth_L1_mean,53
w60_spread_mean,53
w300_return_kurt,52
w30_return_kurt,52
w300_price_momentum,51
w300_ob_ask_depth_L1_mean,51
w300_spread_mean,51
w900_return_skew,50
w900_return_kurt,50
w900_tick_interval_std,49
w60_price_momentum,49
w30_tick_interval_std,48
w30_return_mean,47
w900_spread_mean,47
w30_price_max,46
w60_return_kurt,46
w900_price_range,44
w30_ob_depth_imbalance_L1,43
w30_return_skew,42
w300_ob_microprice_mean,42
w30_trade_count,42
w300_trade_count,42
w300_ob_bid_depth_L1_mean,41
w60_price_max,41
w300_tick_interval_std,40
w30_ob_ask_depth_L1_mean,38
w60_tick_interval_std,38
w60_tick_rate,35
w30_spread_std,34
w30_trade_volume,34
w300_avg_tick_interval,34
w300_trade_volume,33
w30_price_min,33
w30_spread_mean,33
w60_price_mean,32
w30_return_std,32
w900_return_mean,32
w30_ob_bid_depth_L1_mean,31
w60_price_min,31
w60_return_std,31
w60_volatility_lag1,31
w900_spread_std,30
w300_avg_trade_size,29
w30_avg_tick_interval,28
w60_ob_microprice_mean,26
w30_volatility_lag1,26
w300_price_mean,25
w300_return_mean,24
w900_price_mean,23
w30_tick_rate,21
w300_price_max,21
w300_volatility_lag1,20
w900_trade_count,20
w900_avg_trade_size,20
w30_avg_trade_size,20
w60_avg_trade_size,20
w900_volatility_lag1,19
w900_avg_tick_interval,19
w300_price_min,19
w30_ob_microprice_mean,18
w300_return_std,18
w300_tick_rate,18
w60_return_mean,17
w900_ob_bid_depth_L1_mean,15
w900_return_std,13
hour_sin,13
w900_ob_microprice_mean,11
w900_price_max,10
w900_tick_rate,8
w900_price_min,5
w30_n_observations,5
w300_n_observations,3
hour_cos,2
w900_n_observations,0
w60_n_observations,0
day_of_week,0
