feature,importance
w60_spread_std,0.10414936
w300_price_std,0.039492603
w900_ob_bid_depth_L1_mean,0.034552813
w300_price_mean,0.032086562
w300_return_std,0.028150326
hour_cos,0.02431198
w300_spread_std,0.02322364
w900_n_observations,0.022306437
w900_return_kurt,0.019422064
w300_n_observations,0.019298742
w300_spread_mean,0.017846515
w900_trade_volume,0.01770483
w900_tick_rate,0.017296156
w300_price_max,0.016848832
w60_avg_trade_size,0.0167382
w300_return_skew,0.016394658
w300_ob_microprice_mean,0.015714604
w900_trade_count,0.015174376
w60_n_observations,0.014588604
w300_price_range,0.013691241
w900_ob_microprice_std,0.013603484
w300_volatility_lag1,0.012886341
w30_spread_std,0.0123488605
w60_price_std,0.011668655
w300_ob_microprice_std,0.011448271
w30_spread_mean,0.011350546
w30_volatility_lag1,0.010683381
w60_price_max,0.0104613
w30_price_min,0.010396336
hour_sin,0.010351462
w60_return_mean,0.0102948
w900_tick_interval_std,0.010250547
w900_spread_std,0.010096598
w60_trade_volume,0.009280188
w30_trade_volume,0.008981596
w900_spread_mean,0.008890932
w60_price_range,0.008838065
w900_price_std,0.008728325
w300_return_kurt,0.0085923625
w300_trade_count,0.0085597895
w900_avg_tick_interval,0.008417076
w60_tick_interval_std,0.008283368
w900_price_trend,0.008225558
w900_return_std,0.008186745
w60_return_std,0.007945008
w60_price_momentum,0.0076955142
w60_price_min,0.007429538
w900_ob_microprice_mean,0.007402058
w900_avg_trade_size,0.0070719062
w900_return_mean,0.0070124366
w900_return_skew,0.0069667413
w300_avg_tick_interval,0.0069098934
w300_tick_interval_std,0.006717381
w900_price_min,0.006583159
w900_price_mean,0.0061942553
w300_ob_ask_depth_L1_mean,0.0060779923
w900_volatility_lag1,0.00596795
w60_return_skew,0.0059377467
w300_ob_bid_depth_L1_mean,0.005658835
w900_ob_depth_imbalance_L1,0.0055196974
w300_tick_rate,0.0053850207
w60_ob_microprice_std,0.005270252
w300_trade_volume,0.0049949894
w30_ob_microprice_mean,0.0048823203
w300_return_mean,0.0048241364
w60_price_mean,0.004818649
w300_price_trend,0.0047743423
w60_ob_bid_depth_L1_mean,0.004767933
w300_trade_imbalance,0.004762802
w300_ob_depth_imbalance_L1,0.0045733918
w60_spread_mean,0.0044819284
w30_return_skew,0.0044454806
w300_price_min,0.0043542525
w60_trade_imbalance,0.003825665
w900_ob_ask_depth_L1_mean,0.003672991
w60_return_kurt,0.0036608563
w60_volatility_lag1,0.0035722577
w60_ob_ask_depth_L1_mean,0.003435108
w30_trade_imbalance,0.0033891418
w30_ob_bid_depth_L1_mean,0.0033155822
w30_return_kurt,0.0030678113
w60_trade_count,0.0030612303
w60_tick_rate,0.0030364557
w30_tick_interval_std,0.0029129162
w900_price_max,0.0028661632
w60_ob_depth_imbalance_L1,0.002773653
w30_ob_depth_imbalance_L1,0.00264484
w30_return_std,0.0025878055
w30_ob_microprice_std,0.0025649352
w900_trade_imbalance,0.002536333
w900_price_momentum,0.0025329804
w60_price_trend,0.0021844083
w30_price_momentum,0.002035574
w30_price_trend,0.0020079787
w30_price_mean,0.001877999
w60_avg_tick_interval,0.001806422
w30_return_mean,0.0017455997
w30_avg_trade_size,0.0016848318
w30_price_max,0.0016352965
w30_ob_ask_depth_L1_mean,0.0015440424
w30_trade_count,0.0013222842
w300_avg_trade_size,0.0011551032
w300_price_momentum,0.0011128242
w60_ob_microprice_mean,0.001077292
w900_price_range,0.0010595302
w30_price_std,0.00094151124
w30_avg_tick_interval,0.00085548894
w30_price_range,0.0008186443
w30_tick_rate,0.00033611155
w30_n_observations,9.9633966e-05
day_of_week,0.0
