feature,importance
w300_return_skew,115
w300_price_trend,107
w900_trade_imbalance,102
w900_price_trend,95
w60_trade_imbalance,93
w900_price_std,93
w300_spread_std,92
w60_price_trend,90
w60_price_std,84
w60_return_kurt,78
w60_trade_volume,77
w60_price_range,76
w300_ob_depth_imbalance_L1,76
w900_spread_mean,74
w900_ob_depth_imbalance_L1,74
w900_return_kurt,73
w60_spread_std,70
w300_return_kurt,69
w300_trade_imbalance,69
w30_ob_microprice_std,68
w60_tick_interval_std,66
w60_avg_trade_size,64
w30_price_trend,64
w300_trade_volume,62
w900_trade_volume,62
w60_ob_depth_imbalance_L1,61
w900_price_range,61
w900_ob_ask_depth_L1_mean,60
w30_price_momentum,59
w900_avg_trade_size,59
w30_return_skew,59
w900_spread_std,58
w60_ob_microprice_std,57
w60_price_max,57
w30_ob_ask_depth_L1_mean,55
w300_ob_bid_depth_L1_mean,54
w900_return_skew,54
w900_avg_tick_interval,54
w60_return_skew,53
w900_ob_bid_depth_L1_mean,52
w30_price_mean,52
w300_price_momentum,51
w900_trade_count,51
w300_trade_count,50
w900_price_momentum,50
w300_price_std,50
w30_ob_depth_imbalance_L1,49
w300_spread_mean,48
w300_ob_microprice_std,48
w300_avg_trade_size,48
w900_tick_interval_std,47
w60_ob_ask_depth_L1_mean,47
w300_tick_interval_std,47
w60_ob_bid_depth_L1_mean,46
w60_spread_mean,45
w30_return_kurt,44
w900_ob_microprice_std,44
w300_avg_tick_interval,44
w60_avg_tick_interval,43
w60_trade_count,43
w300_ob_ask_depth_L1_mean,42
w60_price_min,41
hour_sin,41
w30_price_std,41
w30_tick_interval_std,40
w60_tick_rate,38
w30_trade_imbalance,38
w30_price_range,38
w30_return_mean,37
w30_ob_bid_depth_L1_mean,37
w900_return_mean,36
w900_tick_rate,35
w300_return_std,34
w60_price_momentum,33
w60_price_mean,32
w30_price_min,32
w30_trade_count,31
w30_avg_tick_interval,31
w60_return_std,31
w30_spread_std,31
w60_return_mean,30
w300_tick_rate,30
w300_price_range,30
w30_trade_volume,29
w60_volatility_lag1,28
w30_tick_rate,27
w900_return_std,27
w30_avg_trade_size,27
w300_ob_microprice_mean,26
w300_volatility_lag1,26
w900_volatility_lag1,26
w30_return_std,25
w300_return_mean,25
w30_price_max,24
w30_ob_microprice_mean,24
w60_ob_microprice_mean,23
w300_price_mean,22
w900_ob_microprice_mean,21
w30_spread_mean,20
w300_price_max,20
w300_price_min,19
w30_volatility_lag1,17
hour_cos,12
w900_price_max,11
w900_price_mean,10
day_of_week,9
w900_n_observations,9
w900_price_min,6
w30_n_observations,6
w300_n_observations,4
w60_n_observations,2
