feature,importance
w300_price_trend,118
w900_price_std,117
w60_price_std,95
w300_return_skew,83
w60_trade_imbalance,78
w900_trade_imbalance,75
w300_price_std,73
w900_price_range,73
w300_spread_std,73
w60_return_kurt,73
w300_trade_imbalance,71
w60_price_trend,68
w30_price_mean,66
w900_ob_depth_imbalance_L1,65
w300_spread_mean,65
w60_ob_microprice_std,64
w300_ob_bid_depth_L1_mean,64
w60_avg_trade_size,63
w60_ob_depth_imbalance_L1,63
w900_return_skew,62
w60_trade_volume,59
w900_price_trend,59
w60_return_skew,58
w60_spread_mean,58
w30_price_momentum,56
w900_return_kurt,56
w60_spread_std,55
w300_return_kurt,54
w60_price_range,53
w60_tick_interval_std,53
w900_price_momentum,53
w900_ob_ask_depth_L1_mean,53
w30_ob_ask_depth_L1_mean,52
w300_tick_interval_std,52
w300_ob_ask_depth_L1_mean,52
w300_avg_trade_size,51
w300_ob_depth_imbalance_L1,51
w300_ob_microprice_std,50
w60_avg_tick_interval,50
w900_avg_trade_size,49
w60_ob_bid_depth_L1_mean,49
w30_ob_depth_imbalance_L1,48
w30_price_std,46
w900_spread_mean,46
w900_price_max,45
w300_trade_volume,45
w900_ob_bid_depth_L1_mean,45
w900_tick_rate,45
w300_trade_count,44
w30_price_max,44
w30_price_trend,43
w300_volatility_lag1,42
w30_return_skew,42
w30_ob_microprice_std,42
w300_price_momentum,41
w30_spread_mean,41
w300_tick_rate,41
w900_ob_microprice_std,41
w900_trade_count,41
w60_ob_ask_depth_L1_mean,40
w30_price_range,40
w300_price_range,40
w60_price_momentum,39
w30_trade_imbalance,38
w60_volatility_lag1,38
w900_tick_interval_std,38
w30_return_mean,37
w300_avg_tick_interval,37
w30_return_std,36
w30_tick_interval_std,36
w900_avg_tick_interval,36
w900_trade_volume,36
w300_return_std,36
w30_ob_bid_depth_L1_mean,34
w900_spread_std,34
w30_ob_microprice_mean,34
w300_price_mean,34
w60_price_max,33
w30_spread_std,32
w30_avg_tick_interval,30
w30_trade_volume,29
w30_price_min,29
w30_trade_count,28
w900_price_min,27
w300_return_mean,27
w60_return_std,26
w60_price_min,26
w30_volatility_lag1,26
w30_avg_trade_size,25
w30_return_kurt,23
w300_ob_microprice_mean,23
w900_return_mean,23
w60_price_mean,22
w300_price_min,21
w60_return_mean,21
w60_tick_rate,20
w900_ob_microprice_mean,19
w900_return_std,19
w60_ob_microprice_mean,18
w900_volatility_lag1,17
w900_price_mean,17
w30_tick_rate,14
w300_price_max,14
w60_trade_count,13
w900_n_observations,12
hour_sin,10
w300_n_observations,7
hour_cos,7
w30_n_observations,4
w60_n_observations,2
day_of_week,2
