feature,importance
w60_price_mean,115
w30_ob_microprice_std,68
w30_price_mean,64
w60_price_trend,61
w30_spread_std,58
w30_tick_interval_std,58
w30_return_skew,58
w300_volatility_lag1,58
w60_return_kurt,57
w900_price_trend,57
w60_price_max,56
w300_trade_volume,55
w300_ob_bid_depth_L1_mean,55
w300_return_skew,55
w30_ob_ask_depth_L1_mean,52
w60_trade_volume,52
w300_return_kurt,52
w30_spread_mean,50
w60_trade_imbalance,50
w30_price_trend,47
w60_tick_rate,47
w30_trade_count,45
w900_trade_imbalance,45
w30_avg_tick_interval,45
w30_return_kurt,43
w900_return_kurt,42
w300_tick_interval_std,42
w60_return_skew,40
w300_ob_depth_imbalance_L1,39
w60_trade_count,39
w300_price_trend,39
w900_tick_interval_std,39
w60_volatility_lag1,38
w30_price_min,38
w300_avg_trade_size,38
w300_trade_count,37
w900_price_mean,36
w30_avg_trade_size,34
w60_avg_tick_interval,34
w30_ob_microprice_mean,34
w900_return_skew,34
w300_return_std,33
w900_price_std,32
w60_price_momentum,31
w300_ob_ask_depth_L1_mean,30
w900_price_momentum,30
w30_tick_rate,30
w30_trade_volume,30
w60_ob_microprice_std,29
w30_price_std,29
w60_ob_bid_depth_L1_mean,28
w60_price_min,28
w300_trade_imbalance,27
w900_ob_bid_depth_L1_mean,27
w60_return_std,26
w60_price_std,26
w30_ob_depth_imbalance_L1,26
w30_return_std,26
w300_price_std,25
w300_price_mean,24
w900_ob_depth_imbalance_L1,24
w300_ob_microprice_mean,23
w30_volatility_lag1,22
w900_spread_std,22
w60_spread_mean,21
w60_tick_interval_std,21
w60_spread_std,20
w30_return_mean,20
w30_ob_bid_depth_L1_mean,20
w30_price_max,19
w900_return_mean,19
w30_price_momentum,19
w900_trade_count,19
w60_avg_trade_size,18
w300_avg_tick_interval,18
w300_return_mean,18
w30_trade_imbalance,18
w900_volatility_lag1,17
w300_spread_mean,16
w60_ob_microprice_mean,16
w300_price_momentum,16
w300_ob_microprice_std,16
w900_ob_microprice_mean,15
w60_ob_ask_depth_L1_mean,15
w300_tick_rate,14
w300_price_range,12
w900_avg_trade_size,12
w60_ob_depth_imbalance_L1,11
w30_price_range,11
w900_trade_volume,11
w900_ob_microprice_std,11
w900_ob_ask_depth_L1_mean,10
w900_price_min,10
w900_avg_tick_interval,9
w900_price_range,9
w60_price_range,9
w60_return_mean,8
w300_price_min,8
w300_price_max,8
w900_price_max,7
w300_spread_std,6
w900_spread_mean,5
w60_n_observations,3
hour_sin,3
w900_return_std,2
w30_n_observations,2
w900_tick_rate,1
w300_n_observations,1
hour_cos,1
w900_n_observations,0
day_of_week,0
