feature,importance
w30_price_mean,92
w60_price_mean,80
w900_price_trend,71
w30_price_std,62
w30_ob_microprice_std,59
w300_price_trend,58
w900_return_skew,55
w60_trade_imbalance,54
w60_price_range,52
w30_return_std,51
w60_trade_volume,49
w60_return_std,48
w30_trade_count,48
w30_return_skew,47
w60_price_momentum,47
w300_return_kurt,47
w300_return_skew,47
w60_price_std,47
w300_price_momentum,46
w30_tick_interval_std,45
w900_price_std,44
w900_tick_interval_std,44
w60_return_kurt,43
w30_ob_bid_depth_L1_mean,42
w300_trade_imbalance,42
w60_avg_tick_interval,41
w300_ob_microprice_std,41
w300_price_range,41
w900_ob_bid_depth_L1_mean,41
w300_spread_std,41
w900_ob_microprice_std,40
w60_spread_mean,40
w60_ob_ask_depth_L1_mean,39
w900_price_mean,39
w60_trade_count,39
w300_avg_trade_size,39
w300_ob_depth_imbalance_L1,38
w60_volatility_lag1,38
w30_ob_depth_imbalance_L1,36
w30_price_max,35
w30_spread_mean,34
w60_avg_trade_size,34
w300_avg_tick_interval,33
w300_ob_bid_depth_L1_mean,33
w30_price_trend,33
w30_price_min,33
w900_trade_volume,33
w30_ob_ask_depth_L1_mean,33
w60_tick_rate,32
w300_price_mean,31
w30_trade_imbalance,31
w30_ob_microprice_mean,30
w300_price_max,30
w60_price_max,30
w30_tick_rate,30
w900_price_momentum,29
w900_return_kurt,29
w30_return_mean,28
w60_spread_std,28
w300_trade_volume,27
w60_price_trend,27
w900_trade_imbalance,27
w300_volatility_lag1,27
w900_ob_depth_imbalance_L1,27
w900_ob_microprice_mean,25
w30_return_kurt,25
w300_ob_ask_depth_L1_mean,24
w60_return_skew,24
w900_avg_trade_size,23
w300_price_std,23
w30_volatility_lag1,23
w300_trade_count,22
w30_avg_tick_interval,21
w60_ob_depth_imbalance_L1,21
w300_return_mean,21
w300_price_min,21
w30_avg_trade_size,20
w300_spread_mean,20
w300_ob_microprice_mean,20
w30_spread_std,19
w60_ob_microprice_std,18
w30_price_momentum,17
w30_trade_volume,17
w900_price_max,17
w300_return_std,17
w30_price_range,16
w900_spread_std,16
w60_return_mean,16
w300_tick_rate,16
w60_ob_microprice_mean,16
w900_avg_tick_interval,15
w300_tick_interval_std,14
w60_price_min,14
w900_spread_mean,14
w900_volatility_lag1,13
w900_ob_ask_depth_L1_mean,13
w900_return_std,12
w900_tick_rate,12
w900_return_mean,12
w60_tick_interval_std,12
w900_price_min,11
w60_ob_bid_depth_L1_mean,10
w900_trade_count,10
w900_price_range,6
hour_sin,6
w900_n_observations,5
w30_n_observations,5
w60_n_observations,4
hour_cos,3
w300_n_observations,0
day_of_week,0
