feature,importance
w900_price_trend,122
w300_return_skew,118
w60_price_trend,113
w300_price_trend,105
w900_price_std,104
w900_trade_imbalance,99
w300_spread_std,93
w900_return_skew,93
w300_tick_interval_std,90
w60_price_range,80
w60_trade_imbalance,79
w60_trade_volume,77
w60_spread_std,76
w300_ob_depth_imbalance_L1,76
w900_ob_depth_imbalance_L1,76
w60_return_skew,75
w300_avg_tick_interval,75
w30_ob_depth_imbalance_L1,74
w60_price_std,72
w900_spread_std,71
w900_return_kurt,70
w900_spread_mean,69
w30_price_mean,67
w60_spread_mean,66
w300_return_kurt,66
w30_price_trend,66
w300_trade_imbalance,65
w900_ob_ask_depth_L1_mean,65
w900_price_range,65
w300_spread_mean,64
w300_ob_microprice_std,64
w60_tick_interval_std,62
w900_price_momentum,61
w60_ob_microprice_std,60
w60_avg_trade_size,60
w300_trade_volume,58
w900_avg_tick_interval,57
w60_ob_ask_depth_L1_mean,57
w300_trade_count,52
w900_trade_volume,52
w60_return_kurt,52
w900_trade_count,52
w900_avg_trade_size,51
w60_avg_tick_interval,51
w300_price_std,51
w30_tick_interval_std,49
w30_ob_microprice_std,49
w900_tick_interval_std,49
w30_spread_std,48
w60_ob_depth_imbalance_L1,48
w900_tick_rate,47
w30_trade_count,47
w30_price_momentum,47
w60_ob_bid_depth_L1_mean,47
w300_ob_ask_depth_L1_mean,46
w900_ob_bid_depth_L1_mean,44
w30_return_skew,44
w30_price_std,43
hour_sin,43
w30_trade_volume,43
w60_price_max,43
w300_tick_rate,42
w300_avg_trade_size,42
w30_price_range,41
w300_price_range,41
w900_ob_microprice_std,41
w30_return_kurt,40
w60_trade_count,40
w60_return_std,40
w30_trade_imbalance,39
w300_price_momentum,38
w60_price_min,38
w60_tick_rate,37
w60_volatility_lag1,36
w60_return_mean,35
w60_price_mean,35
w300_return_std,35
w60_price_momentum,35
w300_volatility_lag1,34
w30_return_mean,33
w30_ob_ask_depth_L1_mean,32
w300_ob_bid_depth_L1_mean,32
w300_price_min,30
w900_volatility_lag1,29
w30_return_std,29
w30_price_max,28
w300_price_mean,28
w300_return_mean,28
w30_price_min,26
w30_volatility_lag1,25
w900_return_std,23
w30_spread_mean,22
w900_return_mean,22
w900_ob_microprice_mean,22
w300_ob_microprice_mean,22
w900_price_max,22
w30_ob_bid_depth_L1_mean,21
w30_avg_trade_size,18
w30_tick_rate,18
hour_cos,18
w60_ob_microprice_mean,17
w30_ob_microprice_mean,17
w300_price_max,16
w900_price_mean,16
w900_price_min,15
w30_avg_tick_interval,13
w900_n_observations,12
w300_n_observations,8
w60_n_observations,5
w30_n_observations,4
day_of_week,4
