feature,importance
w300_n_observations,0.040480256
w900_tick_rate,0.038126882
w900_price_min,0.034290414
hour_sin,0.030792886
w900_ob_ask_depth_L1_mean,0.02753667
w900_avg_tick_interval,0.02717681
w60_price_momentum,0.023581287
w30_price_momentum,0.023317173
w900_price_range,0.02251145
hour_cos,0.0205702
w300_return_skew,0.020460507
w300_spread_std,0.018838786
w900_spread_mean,0.018639097
w900_price_max,0.018389676
w900_tick_interval_std,0.01713934
w900_return_kurt,0.0160096
w60_price_std,0.01592015
w900_ob_microprice_mean,0.014860244
w300_return_mean,0.013261735
w60_price_range,0.0131878825
w300_tick_interval_std,0.0131235225
w900_spread_std,0.012992429
w900_price_std,0.012589911
w300_trade_count,0.01212413
w900_price_trend,0.012026338
w300_return_std,0.011691098
w900_ob_depth_imbalance_L1,0.011637424
w900_trade_volume,0.011240825
w300_return_kurt,0.010785662
w300_trade_volume,0.010515729
w30_return_mean,0.0104620075
w300_spread_mean,0.010403559
w300_price_range,0.010268462
w60_price_trend,0.00996288
w30_price_range,0.009944257
w60_price_min,0.009876961
w900_return_mean,0.009785718
w300_ob_microprice_std,0.009772373
w60_price_mean,0.009362721
w60_volatility_lag1,0.008756568
w60_spread_mean,0.008716594
w900_return_skew,0.008698767
w300_tick_rate,0.008672562
w60_price_max,0.008638669
w300_price_mean,0.008557018
w300_ob_bid_depth_L1_mean,0.008236819
w300_price_std,0.008121814
w30_price_std,0.008046529
w300_ob_microprice_mean,0.0077161454
w30_tick_rate,0.007421961
w30_price_max,0.0074187033
w900_return_std,0.007393649
w900_ob_bid_depth_L1_mean,0.0073549426
w900_volatility_lag1,0.0072447266
w900_ob_microprice_std,0.007113006
w300_price_max,0.0069927108
w300_ob_depth_imbalance_L1,0.0067613744
w60_return_std,0.0066984063
w300_avg_tick_interval,0.0065722913
w300_trade_imbalance,0.0065174736
w300_ob_ask_depth_L1_mean,0.0065075275
w30_price_min,0.0062998366
w60_ob_depth_imbalance_L1,0.0056872657
w900_n_observations,0.0053878445
w60_ob_microprice_mean,0.0053233006
w300_volatility_lag1,0.005299472
w60_spread_std,0.005257173
w900_avg_trade_size,0.005075142
w900_price_mean,0.004980871
w60_return_kurt,0.004976676
w60_trade_volume,0.004901884
w900_trade_imbalance,0.0047025783
w60_ob_bid_depth_L1_mean,0.0042839013
w300_avg_trade_size,0.004260952
w60_avg_tick_interval,0.0041869855
w300_price_trend,0.004095953
w30_return_std,0.004066853
w60_tick_interval_std,0.004023364
w300_price_momentum,0.0038287195
w60_tick_rate,0.00375015
w60_ob_microprice_std,0.0037069034
w900_trade_count,0.0036294789
w60_return_skew,0.0035531677
w30_n_observations,0.003495948
w60_ob_ask_depth_L1_mean,0.0033837033
w30_avg_trade_size,0.0033529873
w60_trade_count,0.0033007634
w60_trade_imbalance,0.0032144394
w30_ob_microprice_mean,0.003136589
w60_avg_trade_size,0.0028845645
w30_trade_count,0.0028742577
w900_price_momentum,0.0027638236
w30_avg_tick_interval,0.0027447385
w30_tick_interval_std,0.0026120197
w60_return_mean,0.0026030445
w30_ob_microprice_std,0.0025979353
w30_price_trend,0.0025864532
w30_return_skew,0.0025465754
w30_return_kurt,0.0025448091
w30_spread_std,0.002465086
w30_trade_imbalance,0.0023062932
w30_ob_bid_depth_L1_mean,0.0021779055
w30_ob_ask_depth_L1_mean,0.0020187385
w30_ob_depth_imbalance_L1,0.0018848509
w30_trade_volume,0.0017467384
w30_spread_mean,0.0017280607
w300_price_min,0.0017277411
w30_price_mean,0.0017245007
w60_n_observations,0.001259153
w30_volatility_lag1,0.0012245354
day_of_week,0.0
