feature,importance
w60_price_mean,86
w30_price_mean,81
w60_ob_ask_depth_L1_mean,72
w30_price_min,71
w60_return_kurt,70
w60_price_range,68
w300_return_skew,68
w300_ob_depth_imbalance_L1,65
w60_trade_volume,58
w300_price_momentum,53
w60_price_trend,52
w30_spread_mean,49
w30_tick_interval_std,49
w300_price_trend,48
w900_tick_interval_std,48
w30_price_trend,47
w30_trade_imbalance,47
w30_ob_microprice_std,47
w300_spread_std,47
w30_price_std,46
w300_ob_microprice_std,46
w300_trade_volume,46
w300_spread_mean,45
w300_trade_imbalance,45
w60_spread_std,44
w60_price_momentum,44
w30_ob_depth_imbalance_L1,43
w900_ob_bid_depth_L1_mean,43
w900_avg_trade_size,41
w300_return_kurt,40
w900_return_skew,40
w30_return_skew,40
w300_price_mean,40
w60_avg_trade_size,38
w60_trade_count,38
w60_spread_mean,38
w900_ob_microprice_std,37
w60_trade_imbalance,37
w900_spread_std,37
w60_price_max,37
w900_price_trend,36
w300_tick_interval_std,35
w60_avg_tick_interval,35
w300_price_max,35
w900_return_kurt,34
w300_price_std,34
w60_return_std,34
w30_ob_ask_depth_L1_mean,34
w30_ob_microprice_mean,34
w60_tick_rate,33
w30_price_max,33
w900_ob_depth_imbalance_L1,33
w30_return_kurt,32
w30_return_std,32
w300_ob_microprice_mean,32
w60_ob_depth_imbalance_L1,31
w30_volatility_lag1,31
w30_price_momentum,31
w30_avg_tick_interval,31
w30_trade_volume,31
w300_avg_tick_interval,30
w60_return_skew,30
w30_spread_std,30
w300_return_std,30
w300_ob_ask_depth_L1_mean,29
w300_ob_bid_depth_L1_mean,29
w300_volatility_lag1,28
w60_price_std,28
w30_trade_count,27
w300_trade_count,27
w900_price_std,27
w300_price_range,27
w60_volatility_lag1,27
w900_trade_volume,26
w900_price_mean,25
w300_avg_trade_size,25
w60_ob_microprice_std,25
w30_price_range,23
w60_ob_bid_depth_L1_mean,23
w300_tick_rate,23
w30_ob_bid_depth_L1_mean,22
w900_spread_mean,21
w30_avg_trade_size,21
w60_price_min,20
w900_ob_ask_depth_L1_mean,20
w30_return_mean,20
w900_trade_imbalance,19
w900_ob_microprice_mean,19
w900_price_momentum,18
w900_volatility_lag1,18
w60_return_mean,17
w30_tick_rate,17
w60_ob_microprice_mean,17
w900_return_mean,15
w60_tick_interval_std,13
w900_return_std,12
w300_return_mean,12
w900_price_min,10
w900_tick_rate,10
w300_price_min,10
hour_sin,10
w900_trade_count,9
w900_price_range,7
w60_n_observations,7
w900_avg_tick_interval,5
hour_cos,5
w900_price_max,4
w300_n_observations,4
w900_n_observations,3
w30_n_observations,1
day_of_week,0
