feature,importance
w900_price_trend,130
w300_return_skew,130
w300_price_trend,115
w60_price_trend,107
w900_price_std,90
w60_trade_imbalance,89
w60_price_range,85
w60_price_std,83
w300_ob_depth_imbalance_L1,81
w900_ob_ask_depth_L1_mean,77
w900_trade_imbalance,77
w60_ob_depth_imbalance_L1,75
w300_return_kurt,75
w60_return_skew,71
w900_price_momentum,71
w300_spread_mean,70
w900_return_skew,69
w30_price_trend,69
w300_spread_std,68
w60_spread_std,67
w300_ob_microprice_std,67
w900_ob_depth_imbalance_L1,67
w60_trade_volume,66
w900_return_kurt,65
w60_avg_trade_size,65
w300_price_std,64
w30_ob_depth_imbalance_L1,64
w900_trade_volume,62
w900_spread_std,61
w60_tick_interval_std,61
w900_spread_mean,60
w300_tick_interval_std,58
w900_price_range,57
w300_trade_imbalance,56
w900_avg_tick_interval,56
w30_ob_ask_depth_L1_mean,55
w60_return_kurt,54
w60_spread_mean,53
w60_avg_tick_interval,53
w300_ob_bid_depth_L1_mean,53
w300_avg_trade_size,53
w30_price_std,53
w300_price_momentum,51
w300_avg_tick_interval,50
w300_ob_ask_depth_L1_mean,50
w60_ob_microprice_std,49
w30_return_skew,47
w30_price_momentum,47
w900_ob_bid_depth_L1_mean,47
w60_ob_ask_depth_L1_mean,46
w300_trade_volume,45
w900_avg_trade_size,45
w900_tick_interval_std,45
w30_price_mean,45
w30_spread_std,45
w60_return_std,44
w30_trade_volume,44
w30_trade_imbalance,43
w900_ob_microprice_std,43
w60_price_momentum,43
w300_return_std,42
w30_ob_microprice_std,42
w60_ob_bid_depth_L1_mean,41
w900_trade_count,41
w30_return_kurt,41
w30_return_mean,41
w30_trade_count,40
w60_price_max,40
w300_price_range,40
w30_ob_bid_depth_L1_mean,39
hour_sin,39
w300_price_mean,39
w60_price_min,36
w900_tick_rate,36
w30_spread_mean,35
w300_tick_rate,34
w30_price_range,34
w60_trade_count,33
w60_return_mean,33
w300_trade_count,33
w900_ob_microprice_mean,32
w60_volatility_lag1,31
w60_price_mean,29
w900_volatility_lag1,29
w30_tick_interval_std,29
w30_return_std,28
w30_price_max,28
w900_return_std,27
w30_tick_rate,27
w300_return_mean,27
w30_avg_trade_size,25
w300_volatility_lag1,25
w900_return_mean,23
w60_tick_rate,22
w30_avg_tick_interval,21
w30_volatility_lag1,20
w900_price_mean,19
w900_price_max,19
w30_ob_microprice_mean,16
w60_ob_microprice_mean,16
w30_price_min,16
w300_ob_microprice_mean,13
w300_price_min,13
hour_cos,12
w300_price_max,10
w30_n_observations,7
day_of_week,6
w60_n_observations,6
w900_price_min,6
w900_n_observations,5
w300_n_observations,3
