feature,importance
w300_price_trend,103
w60_price_std,84
w900_price_std,75
w30_price_trend,74
w60_trade_volume,72
w900_price_trend,64
w60_ob_depth_imbalance_L1,59
w300_return_skew,58
w300_trade_imbalance,55
w60_ob_microprice_std,53
w60_tick_interval_std,53
w60_return_kurt,52
w60_spread_std,51
w60_spread_mean,49
w300_ob_depth_imbalance_L1,47
w900_spread_mean,47
w900_return_kurt,47
w30_spread_std,45
w300_return_kurt,44
w60_price_range,42
w300_ob_microprice_mean,41
w60_ob_bid_depth_L1_mean,41
w30_price_mean,41
w300_trade_count,41
w60_return_skew,40
w60_price_trend,39
w300_price_min,39
w300_price_mean,39
w300_spread_std,38
w900_ob_microprice_std,37
w60_trade_imbalance,36
w900_ob_depth_imbalance_L1,36
w60_ob_microprice_mean,36
w30_ob_microprice_mean,36
w30_tick_interval_std,35
w300_tick_rate,35
w900_avg_trade_size,35
w900_ob_ask_depth_L1_mean,34
w30_return_std,34
w300_tick_interval_std,33
w300_return_mean,33
w300_ob_bid_depth_L1_mean,33
w30_ob_ask_depth_L1_mean,32
w900_trade_imbalance,31
w30_price_std,30
w30_ob_microprice_std,30
w900_tick_interval_std,30
w300_price_momentum,30
w30_trade_imbalance,29
w900_spread_std,29
w300_price_range,29
w900_trade_volume,28
w60_avg_trade_size,28
w30_trade_volume,28
w60_tick_rate,28
w60_avg_tick_interval,28
w60_return_std,27
w30_ob_bid_depth_L1_mean,27
w900_trade_count,26
w30_return_skew,26
w300_ob_ask_depth_L1_mean,26
w60_price_momentum,25
w30_trade_count,25
w300_ob_microprice_std,25
w900_price_momentum,25
w60_return_mean,24
w30_spread_mean,24
w300_price_std,23
w60_volatility_lag1,23
w30_return_mean,23
w300_return_std,23
w30_tick_rate,23
w900_return_mean,22
w900_ob_bid_depth_L1_mean,22
w60_trade_count,22
w60_price_max,22
w900_price_mean,21
w30_price_momentum,21
w900_avg_tick_interval,21
w300_volatility_lag1,20
w30_price_range,20
w30_ob_depth_imbalance_L1,20
w900_tick_rate,20
w300_trade_volume,19
w300_spread_mean,19
w300_avg_tick_interval,19
w900_return_skew,19
w60_ob_ask_depth_L1_mean,18
w30_volatility_lag1,17
w30_avg_trade_size,17
w300_avg_trade_size,17
w900_return_std,16
w60_price_mean,16
w900_volatility_lag1,15
w30_price_max,15
w30_return_kurt,15
w30_price_min,14
w900_ob_microprice_mean,14
w300_price_max,14
w30_avg_tick_interval,11
w60_price_min,9
w900_price_range,8
w30_n_observations,7
w900_price_max,6
w900_price_min,6
w60_n_observations,5
hour_sin,4
w900_n_observations,3
w300_n_observations,2
hour_cos,0
day_of_week,0
