feature,importance
w900_price_trend,95
w60_price_std,93
w60_ob_microprice_std,76
w300_price_trend,60
w60_price_trend,58
w60_return_kurt,56
w60_ob_depth_imbalance_L1,53
w60_spread_mean,52
w60_ob_bid_depth_L1_mean,52
w900_price_momentum,51
w30_price_trend,50
w300_return_kurt,50
w60_tick_interval_std,49
w60_trade_volume,49
w900_trade_imbalance,45
w30_return_skew,45
w300_spread_std,42
w900_ob_bid_depth_L1_mean,41
w900_tick_rate,40
w300_return_skew,40
w300_price_momentum,39
w30_return_std,39
w30_price_momentum,37
w900_avg_tick_interval,37
w60_return_std,37
w60_price_range,37
w30_return_mean,37
w30_ob_microprice_std,36
w30_price_std,36
w30_ob_depth_imbalance_L1,36
w300_tick_interval_std,35
w60_return_skew,35
w30_ob_bid_depth_L1_mean,34
w900_return_mean,34
w60_price_momentum,34
w900_avg_trade_size,33
w30_ob_ask_depth_L1_mean,32
w900_trade_count,32
w300_ob_ask_depth_L1_mean,32
w30_price_max,31
w60_spread_std,31
w60_trade_count,30
w900_spread_mean,30
w300_avg_tick_interval,30
w60_tick_rate,30
w300_tick_rate,30
w900_return_skew,29
w30_spread_mean,29
w900_ob_depth_imbalance_L1,29
w900_spread_std,28
w900_ob_microprice_mean,27
w300_trade_count,27
w300_return_mean,26
w60_return_mean,26
w60_trade_imbalance,26
w300_ob_depth_imbalance_L1,25
w300_price_range,25
w300_trade_imbalance,25
w60_ob_ask_depth_L1_mean,24
w60_avg_tick_interval,24
w60_avg_trade_size,24
w900_price_std,21
w900_volatility_lag1,21
w900_tick_interval_std,21
w60_ob_microprice_mean,20
w300_ob_microprice_mean,20
w30_tick_interval_std,20
w300_price_std,20
w30_price_mean,19
w30_trade_imbalance,18
w30_avg_tick_interval,18
w300_return_std,17
w30_spread_std,17
w60_volatility_lag1,17
w30_volatility_lag1,16
w30_trade_count,16
w900_trade_volume,16
w30_ob_microprice_mean,15
w300_avg_trade_size,15
w900_ob_microprice_std,15
w30_avg_trade_size,15
w300_price_mean,15
w300_ob_microprice_std,15
w300_trade_volume,14
w900_ob_ask_depth_L1_mean,13
w30_return_kurt,13
w300_spread_mean,13
w900_return_kurt,13
w900_return_std,12
w30_tick_rate,12
w300_ob_bid_depth_L1_mean,11
w30_trade_volume,11
w60_price_mean,11
w300_volatility_lag1,11
w900_price_mean,11
w30_price_min,10
w60_price_max,10
w30_price_range,9
w900_price_range,8
w900_n_observations,7
w60_price_min,6
w900_price_max,5
w60_n_observations,4
w300_price_max,3
w300_price_min,3
w30_n_observations,3
hour_sin,3
w900_price_min,2
hour_cos,2
w300_n_observations,1
day_of_week,0
