feature,importance
w300_return_skew,115
w60_price_std,102
w900_price_trend,98
w900_return_kurt,96
w60_price_trend,88
w900_spread_std,88
w900_trade_imbalance,84
w300_trade_imbalance,83
w60_price_range,81
w30_price_trend,81
w60_spread_std,79
w900_ob_depth_imbalance_L1,79
w300_price_trend,76
w60_return_kurt,75
w300_ob_depth_imbalance_L1,75
w60_tick_interval_std,74
w30_spread_std,74
w300_return_kurt,73
w300_price_std,71
w900_price_std,69
w900_ob_ask_depth_L1_mean,68
w60_ob_ask_depth_L1_mean,67
w60_return_skew,66
w300_spread_std,65
w900_trade_volume,60
w30_price_std,59
w300_ob_bid_depth_L1_mean,59
w300_ob_ask_depth_L1_mean,58
w60_trade_imbalance,57
w900_return_skew,55
w300_price_range,55
w900_spread_mean,54
w60_price_momentum,52
w60_trade_volume,52
w900_ob_bid_depth_L1_mean,51
w30_price_range,50
w300_tick_interval_std,50
w60_spread_mean,49
w900_tick_interval_std,49
w30_ob_microprice_std,49
w60_ob_depth_imbalance_L1,49
w900_avg_tick_interval,49
w900_avg_trade_size,48
w60_avg_tick_interval,48
w30_return_skew,48
w30_price_mean,46
w300_avg_tick_interval,45
w300_trade_count,44
w300_avg_trade_size,44
w300_price_momentum,44
w300_ob_microprice_std,44
w30_return_mean,43
w30_trade_imbalance,43
w60_ob_microprice_std,42
w30_tick_interval_std,42
w60_price_max,42
w30_price_momentum,42
w60_price_mean,42
w60_return_std,41
w300_trade_volume,41
hour_sin,40
w900_price_momentum,39
w300_spread_mean,39
w60_volatility_lag1,38
w60_return_mean,38
w30_return_kurt,37
w900_trade_count,37
w60_avg_trade_size,36
w30_ob_bid_depth_L1_mean,35
w900_return_std,33
w900_price_range,33
w30_ob_depth_imbalance_L1,32
w900_ob_microprice_std,32
w300_volatility_lag1,31
w30_return_std,31
w30_price_min,31
w30_spread_mean,31
w30_ob_ask_depth_L1_mean,31
w300_return_std,31
w60_price_min,31
w30_avg_trade_size,30
w60_ob_bid_depth_L1_mean,30
w900_volatility_lag1,30
w30_avg_tick_interval,29
w300_return_mean,28
w60_tick_rate,27
w900_ob_microprice_mean,27
w900_price_min,26
w30_trade_volume,25
w300_tick_rate,25
w30_volatility_lag1,25
w900_return_mean,24
w60_trade_count,24
w300_price_max,24
w30_trade_count,24
hour_cos,24
w900_price_max,22
w900_tick_rate,21
w30_tick_rate,20
w60_ob_microprice_mean,20
w300_price_min,17
w300_ob_microprice_mean,16
w900_price_mean,15
w30_price_max,15
w300_price_mean,15
w30_ob_microprice_mean,13
day_of_week,8
w900_n_observations,5
w30_n_observations,4
w300_n_observations,2
w60_n_observations,2
