feature,importance
w900_price_trend,129
w900_price_std,109
w60_price_trend,109
w300_spread_std,106
w60_trade_imbalance,104
w300_price_trend,103
w60_price_std,101
w300_spread_mean,98
w300_ob_depth_imbalance_L1,96
w900_trade_imbalance,92
w60_spread_std,91
w300_trade_imbalance,88
w900_spread_std,86
w300_ob_microprice_std,83
w900_trade_volume,83
w30_price_trend,80
w900_ob_ask_depth_L1_mean,78
w300_trade_volume,77
w60_avg_trade_size,77
w60_price_range,76
w30_price_mean,75
w300_tick_interval_std,75
w30_ob_microprice_std,74
w300_price_std,74
w60_ob_microprice_std,73
w30_ob_depth_imbalance_L1,72
w900_ob_depth_imbalance_L1,71
w900_price_momentum,71
w60_trade_volume,68
w60_ob_ask_depth_L1_mean,65
w60_ob_depth_imbalance_L1,62
w300_price_momentum,61
w900_ob_microprice_std,61
w300_ob_bid_depth_L1_mean,60
w60_price_momentum,60
w60_avg_tick_interval,59
w900_price_range,58
w300_ob_ask_depth_L1_mean,58
w30_price_std,58
w900_tick_interval_std,58
w300_price_range,57
w900_ob_bid_depth_L1_mean,57
w900_avg_trade_size,57
w300_avg_trade_size,56
w900_spread_mean,54
w900_avg_tick_interval,54
w60_spread_mean,54
w300_avg_tick_interval,52
w60_trade_count,51
w30_ob_bid_depth_L1_mean,50
w900_trade_count,49
w60_ob_bid_depth_L1_mean,48
w30_spread_std,48
w900_return_mean,48
w30_return_mean,46
w60_return_mean,46
w900_ob_microprice_mean,45
w30_price_momentum,45
w30_avg_trade_size,44
w30_tick_interval_std,43
w30_ob_ask_depth_L1_mean,41
w60_tick_interval_std,40
w30_trade_imbalance,40
w300_return_std,39
w60_return_std,38
w300_volatility_lag1,38
w900_tick_rate,38
w900_return_std,38
w60_price_min,37
w300_tick_rate,35
w900_volatility_lag1,34
w300_price_mean,34
w60_tick_rate,33
w30_price_min,33
w30_price_max,33
w300_trade_count,32
w30_price_range,32
w30_trade_volume,31
w60_volatility_lag1,31
w300_return_mean,30
w30_return_std,29
hour_sin,29
w30_trade_count,29
w60_price_max,29
w60_price_mean,28
w30_volatility_lag1,28
w30_avg_tick_interval,27
w900_price_max,27
hour_cos,26
w300_price_max,25
w900_price_mean,24
w300_ob_microprice_mean,24
w30_ob_microprice_mean,24
w30_spread_mean,23
w300_price_min,21
w30_tick_rate,19
w30_n_observations,13
w60_ob_microprice_mean,10
w900_price_min,10
w300_n_observations,10
day_of_week,7
w900_n_observations,5
w60_n_observations,3
w300_return_skew,0
w300_return_kurt,0
w60_return_kurt,0
w60_return_skew,0
w900_return_kurt,0
w900_return_skew,0
w30_return_kurt,0
w30_return_skew,0
