feature,importance
w60_price_range,150
w60_ob_microprice_std,148
w900_ob_microprice_std,129
w900_trade_imbalance,121
w300_price_std,119
w60_price_trend,115
w60_price_std,113
w300_return_skew,109
w60_price_max,106
w900_ob_depth_imbalance_L1,101
w60_trade_imbalance,100
w60_ob_ask_depth_L1_mean,96
w900_price_trend,94
w300_ob_ask_depth_L1_mean,90
w300_ob_bid_depth_L1_mean,88
w30_ob_microprice_std,87
w900_return_kurt,87
w60_spread_mean,85
w60_return_skew,81
w60_trade_volume,80
w60_tick_interval_std,80
w900_ob_ask_depth_L1_mean,79
w300_avg_trade_size,79
w30_price_trend,71
w300_price_mean,68
w900_trade_volume,68
w300_ob_depth_imbalance_L1,67
w900_price_std,63
w900_spread_mean,63
w900_price_momentum,62
w300_spread_std,62
w300_price_momentum,62
w60_avg_trade_size,61
w60_spread_std,60
w900_spread_std,60
w900_ob_microprice_mean,59
w300_spread_mean,58
w900_price_max,58
w30_price_momentum,58
w60_return_mean,58
w60_return_kurt,55
w30_price_std,51
w60_return_std,51
w900_tick_interval_std,49
w300_price_range,48
w300_n_observations,48
w30_return_mean,48
w30_return_skew,47
w900_price_range,45
w30_spread_std,45
w900_tick_rate,44
w300_trade_volume,42
w300_ob_microprice_mean,41
w900_avg_tick_interval,41
w30_price_range,39
w60_volatility_lag1,34
w300_tick_interval_std,34
w300_volatility_lag1,33
w30_return_std,33
w900_volatility_lag1,33
w30_spread_mean,32
w300_trade_count,31
w900_return_std,29
w900_trade_count,25
w30_volatility_lag1,24
w300_return_std,24
w60_price_momentum,23
hour_cos,19
hour_sin,14
w900_n_observations,2
