feature,importance
w60_price_std,129
w300_price_std,114
w900_price_std,107
w60_price_trend,98
w60_spread_std,93
w300_return_skew,90
w300_ob_microprice_std,85
w900_return_kurt,83
w300_price_trend,80
w60_ob_depth_imbalance_L1,80
w900_price_trend,79
w60_return_kurt,77
w60_avg_trade_size,73
w30_price_mean,72
w60_ob_bid_depth_L1_mean,71
w900_return_skew,69
w30_ob_microprice_std,69
w60_spread_mean,68
w60_trade_imbalance,68
w30_price_trend,67
w30_ob_ask_depth_L1_mean,67
w300_trade_imbalance,66
w900_price_range,66
w60_price_range,66
w300_price_range,65
w60_return_skew,65
w900_trade_imbalance,65
w300_spread_std,65
w300_ob_depth_imbalance_L1,65
w30_return_mean,64
w60_ob_microprice_std,62
w300_ob_ask_depth_L1_mean,62
w30_price_std,61
w900_ob_microprice_std,61
w30_ob_bid_depth_L1_mean,60
w300_ob_bid_depth_L1_mean,58
w900_ob_ask_depth_L1_mean,57
w300_return_kurt,57
w30_ob_depth_imbalance_L1,56
w900_ob_depth_imbalance_L1,56
w60_trade_volume,54
w300_trade_volume,54
w900_trade_count,53
w60_ob_ask_depth_L1_mean,51
w30_trade_imbalance,51
w900_trade_volume,50
w300_avg_trade_size,49
w900_price_momentum,48
w60_volatility_lag1,47
w900_return_mean,45
w300_spread_mean,43
w60_tick_interval_std,42
w900_tick_rate,41
w300_ob_microprice_mean,40
w30_price_range,40
w30_price_momentum,40
w30_return_kurt,39
w300_avg_tick_interval,39
w60_price_min,38
w300_trade_count,38
w30_tick_interval_std,37
w60_price_max,37
w60_price_mean,36
w60_return_std,35
w900_ob_bid_depth_L1_mean,34
w900_avg_trade_size,34
w30_trade_volume,33
w30_price_min,33
w900_spread_std,32
w300_volatility_lag1,32
w300_tick_rate,31
w30_return_std,31
w30_spread_std,31
w60_return_mean,30
w300_price_momentum,30
w30_price_max,30
w30_spread_mean,30
w300_return_std,30
w300_price_mean,30
w30_volatility_lag1,29
w60_avg_tick_interval,29
w900_price_mean,28
w900_tick_interval_std,28
w30_ob_microprice_mean,28
w30_return_skew,27
w900_spread_mean,27
w900_avg_tick_interval,27
w30_avg_trade_size,27
w300_return_mean,27
w30_trade_count,26
w300_price_min,25
w900_price_min,24
w300_tick_interval_std,23
w60_price_momentum,23
w900_price_max,22
w300_price_max,22
w30_avg_tick_interval,20
w60_tick_rate,18
w60_trade_count,17
w900_ob_microprice_mean,16
w900_return_std,14
w60_ob_microprice_mean,14
w30_tick_rate,13
hour_cos,11
w900_volatility_lag1,10
w300_n_observations,7
hour_sin,7
w900_n_observations,6
w30_n_observations,3
w60_n_observations,1
day_of_week,0
