feature,importance
w60_ob_ask_depth_L1_mean,84
w60_price_std,78
w60_return_skew,67
w30_ob_microprice_std,61
w900_ob_microprice_std,58
w30_ob_ask_depth_L1_mean,53
w300_price_trend,51
w60_price_trend,48
w60_ob_depth_imbalance_L1,47
w30_price_trend,46
w900_price_mean,45
w300_ob_ask_depth_L1_mean,45
w30_trade_imbalance,42
w900_return_skew,42
w30_return_mean,41
w60_ob_microprice_std,40
w300_trade_imbalance,38
w900_trade_imbalance,37
w300_price_mean,37
w300_return_skew,34
w300_spread_std,34
w300_ob_bid_depth_L1_mean,34
w60_price_range,34
w900_price_trend,33
w30_price_mean,31
w30_return_skew,31
w60_price_mean,30
w300_ob_depth_imbalance_L1,30
w60_return_kurt,30
w30_return_kurt,29
w30_spread_mean,29
w300_trade_volume,29
w30_ob_microprice_mean,28
w900_return_std,28
w30_spread_std,28
w60_return_mean,28
w30_avg_trade_size,27
w60_trade_imbalance,27
w900_price_momentum,27
w60_ob_bid_depth_L1_mean,26
w30_ob_bid_depth_L1_mean,26
w60_trade_volume,25
w60_return_std,25
w900_spread_mean,25
w300_return_mean,25
w30_price_momentum,25
w30_price_max,24
w60_spread_std,23
w900_ob_microprice_mean,23
w30_trade_volume,23
w900_spread_std,23
w300_price_std,22
w30_tick_rate,22
w30_price_min,22
w30_avg_tick_interval,22
w30_ob_depth_imbalance_L1,20
w30_tick_interval_std,20
w60_price_max,20
w30_volatility_lag1,20
w900_tick_interval_std,20
w60_tick_rate,19
w30_price_std,19
w900_return_kurt,19
w300_ob_microprice_mean,19
w60_price_momentum,19
w30_price_range,17
w60_tick_interval_std,17
w300_volatility_lag1,17
w60_spread_mean,16
w900_return_mean,16
w60_trade_count,16
w300_price_momentum,15
w900_trade_volume,15
w60_avg_trade_size,14
w60_avg_tick_interval,14
w900_volatility_lag1,14
w300_trade_count,14
w300_ob_microprice_std,13
w300_tick_rate,13
w300_price_range,13
w900_ob_bid_depth_L1_mean,12
w30_trade_count,12
w300_spread_mean,12
w300_avg_tick_interval,11
w60_price_min,11
w900_tick_rate,10
w900_ob_depth_imbalance_L1,10
w60_ob_microprice_mean,10
w300_return_kurt,10
w300_avg_trade_size,10
w900_avg_tick_interval,9
w900_ob_ask_depth_L1_mean,9
w30_return_std,7
w900_price_std,7
w60_volatility_lag1,6
w300_return_std,5
w30_n_observations,5
w300_tick_interval_std,5
w900_avg_trade_size,4
w900_trade_count,4
w900_n_observations,2
w60_n_observations,2
w900_price_min,2
w900_price_max,2
w300_n_observations,1
w300_price_min,1
w900_price_range,0
w300_price_max,0
hour_sin,0
hour_cos,0
day_of_week,0
