feature,importance
w300_return_skew,78
w900_price_mean,68
w60_spread_std,64
w60_price_std,64
w300_trade_volume,63
w900_return_kurt,62
w30_ob_ask_depth_L1_mean,61
w300_price_mean,61
w30_ob_microprice_std,57
w60_ob_ask_depth_L1_mean,56
w900_spread_std,56
w60_trade_imbalance,55
w60_price_range,55
w900_trade_imbalance,54
w30_ob_depth_imbalance_L1,53
w60_price_momentum,51
w60_price_trend,48
w300_ob_bid_depth_L1_mean,47
w30_price_trend,46
w60_return_skew,44
w900_tick_interval_std,44
w30_price_std,43
w300_ob_microprice_std,42
w300_price_trend,40
w300_spread_std,40
w30_price_mean,39
w900_return_skew,38
w30_ob_bid_depth_L1_mean,38
w300_return_kurt,36
w30_trade_count,36
w30_spread_std,35
w30_return_skew,34
w60_ob_bid_depth_L1_mean,34
w30_trade_imbalance,34
w900_price_trend,34
w900_ob_depth_imbalance_L1,34
w60_spread_mean,32
w60_trade_volume,31
w60_volatility_lag1,30
w30_return_mean,29
w900_trade_volume,29
w30_volatility_lag1,29
w60_trade_count,28
w30_avg_tick_interval,28
w900_tick_rate,28
w60_price_min,28
w300_trade_imbalance,27
w60_return_std,27
w900_ob_bid_depth_L1_mean,27
w900_price_momentum,27
w30_price_range,27
w300_ob_ask_depth_L1_mean,26
w60_return_kurt,26
w900_avg_trade_size,26
w60_ob_depth_imbalance_L1,26
w300_return_mean,26
w30_price_max,25
w30_ob_microprice_mean,25
w900_spread_mean,25
w300_ob_depth_imbalance_L1,24
w30_return_kurt,24
w900_ob_microprice_std,24
w300_price_momentum,23
w900_ob_microprice_mean,23
w30_return_std,23
w900_ob_ask_depth_L1_mean,23
w300_avg_trade_size,22
w900_trade_count,22
w300_price_std,22
w300_trade_count,21
w300_price_min,21
w30_tick_interval_std,21
w60_tick_rate,21
w300_return_std,20
w900_avg_tick_interval,20
w60_ob_microprice_std,20
w900_price_std,20
w30_price_momentum,19
w900_volatility_lag1,17
w60_avg_trade_size,16
w300_ob_microprice_mean,16
w60_ob_microprice_mean,15
w900_return_std,15
w300_tick_interval_std,15
w30_trade_volume,14
w30_tick_rate,13
w300_avg_tick_interval,13
w60_tick_interval_std,13
w30_avg_trade_size,13
w300_tick_rate,12
w30_spread_mean,11
w60_avg_tick_interval,10
w900_return_mean,8
w300_spread_mean,8
w300_price_max,8
w300_volatility_lag1,7
w300_price_range,7
w900_n_observations,6
w60_price_max,6
w60_return_mean,6
w60_price_mean,5
w30_price_min,4
w300_n_observations,1
w900_price_max,1
w900_price_range,1
w60_n_observations,1
w30_n_observations,0
w900_price_min,0
hour_sin,0
hour_cos,0
day_of_week,0
