feature,importance
w300_return_skew,86
w900_price_mean,77
w60_trade_imbalance,70
w300_price_mean,68
w60_price_std,65
w300_price_trend,60
w900_return_skew,57
w30_price_mean,56
w30_ob_microprice_std,55
w300_price_std,52
w30_ob_depth_imbalance_L1,51
w60_price_range,49
w30_ob_ask_depth_L1_mean,48
w60_trade_volume,46
w900_spread_std,46
w900_price_trend,44
w30_ob_bid_depth_L1_mean,41
w900_price_momentum,40
w60_price_trend,39
w60_ob_microprice_std,39
w30_price_trend,39
w300_ob_bid_depth_L1_mean,39
w60_price_min,38
w60_ob_depth_imbalance_L1,38
w900_price_std,37
w30_trade_imbalance,36
w30_return_skew,36
w30_spread_std,36
w900_spread_mean,34
w300_spread_std,34
w30_price_std,33
w300_spread_mean,33
w900_ob_microprice_mean,33
w60_tick_rate,33
w300_avg_trade_size,32
w900_tick_interval_std,31
w30_volatility_lag1,31
w60_return_skew,31
w60_ob_ask_depth_L1_mean,31
w60_trade_count,31
w30_price_min,30
w60_price_mean,30
w60_price_max,29
w900_avg_trade_size,29
w60_price_momentum,29
w60_volatility_lag1,28
w900_ob_depth_imbalance_L1,28
w30_avg_tick_interval,27
w900_trade_imbalance,27
w30_price_momentum,25
w900_ob_microprice_std,25
w300_ob_ask_depth_L1_mean,25
w60_ob_microprice_mean,25
w60_spread_std,25
w300_trade_volume,24
w900_return_mean,24
w60_return_kurt,24
w900_return_kurt,24
w30_tick_interval_std,23
w300_ob_microprice_std,23
w300_return_kurt,23
w300_tick_rate,22
w30_trade_volume,22
w300_tick_interval_std,22
w900_trade_volume,21
w300_ob_depth_imbalance_L1,20
w30_return_kurt,20
w60_return_std,20
w300_price_momentum,19
w900_avg_tick_interval,19
w900_ob_ask_depth_L1_mean,19
w300_price_range,19
w60_ob_bid_depth_L1_mean,19
w300_trade_imbalance,19
w900_trade_count,18
w60_spread_mean,18
w30_trade_count,17
w900_ob_bid_depth_L1_mean,17
w30_return_std,16
w300_trade_count,16
w300_return_mean,15
w30_price_max,15
w30_return_mean,15
w300_ob_microprice_mean,14
w30_tick_rate,14
w30_spread_mean,14
w900_tick_rate,13
w300_avg_tick_interval,13
w300_volatility_lag1,13
w60_avg_trade_size,12
w300_return_std,12
w30_ob_microprice_mean,11
w60_return_mean,11
w30_avg_trade_size,11
w900_return_std,11
w900_price_min,11
w60_avg_tick_interval,10
w60_tick_interval_std,10
w300_price_min,10
w30_price_range,10
w900_volatility_lag1,9
w300_price_max,8
w900_price_max,6
w900_n_observations,4
w300_n_observations,4
w60_n_observations,3
w30_n_observations,1
w900_price_range,1
hour_sin,0
hour_cos,0
day_of_week,0
