feature,importance
hour_sin,0.03042996
w300_tick_rate,0.025964791
w900_price_range,0.025533557
w900_price_mean,0.024646675
w30_return_mean,0.024171975
w900_ob_ask_depth_L1_mean,0.02164205
w300_trade_count,0.020961089
w60_price_trend,0.020415293
w900_return_kurt,0.019086707
w900_avg_tick_interval,0.018167239
w900_n_observations,0.017038807
w300_avg_tick_interval,0.016784577
w900_price_std,0.016035171
w300_avg_trade_size,0.015638389
w900_tick_interval_std,0.015634086
hour_cos,0.015094496
w300_price_max,0.014768009
w900_price_momentum,0.014506981
w900_spread_std,0.014042236
w900_return_std,0.013991502
day_of_week,0.013871207
w900_volatility_lag1,0.0138664795
w30_spread_std,0.013635979
w900_price_max,0.013331171
w300_ob_depth_imbalance_L1,0.013035258
w60_n_observations,0.01299898
w30_ob_microprice_mean,0.01244951
w900_tick_rate,0.012385762
w60_avg_tick_interval,0.012325279
w300_price_mean,0.011876309
w300_return_std,0.011871162
w300_return_skew,0.011852462
w60_return_std,0.011633951
w30_price_momentum,0.011072747
w60_price_range,0.011041496
w900_ob_bid_depth_L1_mean,0.010694469
w60_price_max,0.010465183
w60_tick_rate,0.010339585
w900_trade_count,0.010238135
w300_ob_microprice_std,0.010171796
w300_return_kurt,0.009973797
w300_trade_volume,0.009784156
w900_ob_microprice_mean,0.009577217
w900_price_min,0.009511199
w60_spread_std,0.009439196
w300_volatility_lag1,0.009192012
w900_avg_trade_size,0.0089943595
w900_trade_volume,0.008848368
w300_price_range,0.00856112
w60_trade_volume,0.008275699
w60_avg_trade_size,0.008257427
w900_ob_microprice_std,0.008205343
w900_return_skew,0.008192398
w300_return_mean,0.008076446
w300_spread_std,0.008056521
w300_price_std,0.008006741
w300_ob_microprice_mean,0.007781826
w60_price_std,0.007595793
w300_ob_bid_depth_L1_mean,0.007555169
w900_ob_depth_imbalance_L1,0.0072858594
w60_return_kurt,0.007150448
w300_ob_ask_depth_L1_mean,0.0070739267
w60_price_min,0.006934685
w300_n_observations,0.0068484023
w60_ob_microprice_std,0.0068297423
w900_spread_mean,0.0067688716
w300_price_trend,0.006260724
w60_return_mean,0.0060649044
w60_return_skew,0.005893246
w300_price_momentum,0.005863814
w60_ob_bid_depth_L1_mean,0.005591963
w900_price_trend,0.0055144285
w300_tick_interval_std,0.0053093885
w60_ob_depth_imbalance_L1,0.005000239
w60_ob_ask_depth_L1_mean,0.0049357694
w60_price_mean,0.0048439777
w900_trade_imbalance,0.0046712654
w300_spread_mean,0.004594058
w300_trade_imbalance,0.004393784
w60_trade_count,0.0043834103
w30_return_std,0.004352271
w300_price_min,0.004165498
w30_price_max,0.004143233
w60_trade_imbalance,0.004106491
w30_price_trend,0.0039329487
w60_ob_microprice_mean,0.0038783113
w30_tick_interval_std,0.0037735193
w60_volatility_lag1,0.003755946
w30_price_range,0.0036074386
w30_return_skew,0.003602286
w60_tick_interval_std,0.0032643366
w30_price_std,0.0032313366
w30_ob_microprice_std,0.0031396723
w30_ob_ask_depth_L1_mean,0.0030962757
w900_return_mean,0.0030137221
w60_spread_mean,0.0029754748
w30_trade_imbalance,0.0026943441
w30_trade_count,0.0026583986
w30_return_kurt,0.0025958624
w30_trade_volume,0.0025299115
w30_price_mean,0.0023938834
w30_ob_bid_depth_L1_mean,0.0023748402
w30_price_min,0.0022632284
w30_volatility_lag1,0.0022512048
w60_price_momentum,0.0022099847
w30_tick_rate,0.0020528564
w30_avg_trade_size,0.0019808772
w30_n_observations,0.0019475555
w30_ob_depth_imbalance_L1,0.0016577465
w30_spread_mean,0.0013293796
w30_avg_tick_interval,0.0012130196
