feature,importance
w900_ob_depth_imbalance_L1,109
w300_price_trend,109
w300_return_skew,100
w300_price_std,93
w900_price_trend,84
w60_price_range,84
w60_price_trend,81
w300_trade_imbalance,76
w30_price_momentum,73
w60_spread_std,73
w900_trade_imbalance,72
w60_ob_depth_imbalance_L1,72
w60_price_std,69
w30_price_mean,68
w60_ob_ask_depth_L1_mean,67
w300_spread_std,66
w60_trade_imbalance,66
w900_price_std,65
w900_trade_volume,64
w300_ob_depth_imbalance_L1,63
w300_spread_mean,61
w30_price_trend,61
w30_price_std,60
w900_price_momentum,56
w30_price_range,56
w60_return_skew,54
w300_return_kurt,54
w60_spread_mean,53
w900_price_range,53
w300_price_range,52
w900_return_skew,51
w900_ob_ask_depth_L1_mean,50
w60_avg_tick_interval,50
w30_return_kurt,48
w300_price_momentum,48
w300_ob_microprice_std,47
w60_ob_microprice_std,47
w30_ob_microprice_std,46
w60_return_kurt,46
w900_return_kurt,46
w30_trade_count,45
w30_ob_ask_depth_L1_mean,44
w60_price_momentum,44
w30_return_skew,43
w300_avg_tick_interval,42
w300_trade_count,41
w30_trade_volume,40
w60_trade_volume,39
w60_price_max,39
w30_price_max,37
w900_return_mean,36
w900_spread_mean,35
w60_tick_interval_std,35
w30_ob_depth_imbalance_L1,35
w60_ob_microprice_mean,35
w60_price_mean,35
w900_ob_microprice_std,35
w30_return_mean,34
w300_avg_trade_size,33
w300_return_std,33
w60_trade_count,33
w30_trade_imbalance,33
w30_tick_interval_std,33
w30_ob_bid_depth_L1_mean,33
w30_return_std,32
w30_avg_trade_size,32
w30_price_min,32
w300_tick_interval_std,32
w60_return_std,31
w30_spread_mean,31
w60_ob_bid_depth_L1_mean,31
w900_avg_trade_size,30
w300_trade_volume,30
w60_price_min,29
w300_return_mean,29
w60_volatility_lag1,28
w900_spread_std,28
w900_ob_bid_depth_L1_mean,27
w900_trade_count,26
w30_volatility_lag1,26
w300_ob_microprice_mean,25
w30_spread_std,25
w300_ob_bid_depth_L1_mean,24
w900_price_mean,23
w300_ob_ask_depth_L1_mean,22
w900_return_std,21
w300_volatility_lag1,21
w900_tick_interval_std,21
w60_avg_trade_size,21
w300_tick_rate,21
w900_price_max,21
w60_tick_rate,21
w30_avg_tick_interval,19
hour_sin,18
w900_volatility_lag1,18
w60_return_mean,18
w300_price_mean,17
w300_price_min,13
w900_avg_tick_interval,11
w900_ob_microprice_mean,10
w30_ob_microprice_mean,9
w30_tick_rate,9
w900_tick_rate,7
w300_price_max,7
hour_cos,5
w300_n_observations,3
w60_n_observations,3
w30_n_observations,3
w900_price_min,2
w900_n_observations,1
day_of_week,0
