feature,importance
w60_price_trend,156
w900_price_std,145
w300_price_std,143
w900_ob_depth_imbalance_L1,129
w300_return_skew,127
w900_tick_rate,124
w60_price_std,119
w900_trade_imbalance,112
w900_price_trend,110
w60_trade_imbalance,110
w300_ob_ask_depth_L1_mean,101
w60_spread_std,100
w60_trade_volume,100
w60_return_kurt,97
w300_spread_std,96
w900_spread_std,96
w300_ob_depth_imbalance_L1,94
w900_trade_volume,93
w300_tick_interval_std,92
w60_ob_ask_depth_L1_mean,91
w60_price_range,90
w300_ob_bid_depth_L1_mean,90
w900_price_range,90
w60_avg_trade_size,87
w900_price_momentum,87
w300_price_mean,85
w300_price_momentum,83
w300_n_observations,82
w900_return_kurt,79
w300_spread_mean,74
w60_price_max,74
w30_ob_microprice_std,73
w60_return_mean,72
w60_ob_microprice_std,72
w900_avg_tick_interval,71
w900_tick_interval_std,69
w60_tick_interval_std,67
w300_price_range,67
w60_return_skew,67
w900_ob_ask_depth_L1_mean,66
w300_avg_trade_size,65
w900_ob_microprice_mean,64
w300_trade_volume,64
w30_spread_std,63
w30_price_trend,63
w30_return_mean,63
w900_ob_microprice_std,62
w900_price_max,58
w30_return_skew,57
w60_spread_mean,56
w300_ob_microprice_mean,52
w900_spread_mean,52
w300_trade_count,50
w30_price_momentum,49
w60_volatility_lag1,47
w30_price_std,46
w60_return_std,44
w300_return_std,43
w30_price_range,42
w900_trade_count,42
hour_sin,37
w30_volatility_lag1,34
w60_price_momentum,33
w300_volatility_lag1,33
w30_spread_mean,32
w900_volatility_lag1,32
w900_return_std,31
w30_return_std,24
w900_n_observations,10
hour_cos,9
