feature,importance
w900_ob_depth_imbalance_L1,0.060023163
w30_price_momentum,0.051672876
w60_price_trend,0.051305715
w60_return_mean,0.050426688
w30_price_std,0.049793303
w30_return_mean,0.047084272
w300_spread_std,0.046031307
hour_sin,0.042436395
w900_price_std,0.040278617
w300_price_momentum,0.037704945
w30_price_trend,0.03758017
w30_spread_std,0.036589675
w900_ob_ask_depth_L1_mean,0.03500564
w60_price_std,0.03366817
w900_price_range,0.033094168
w60_price_range,0.03287979
w300_tick_interval_std,0.031863436
w300_ob_depth_imbalance_L1,0.02989109
w900_trade_imbalance,0.028732162
w900_n_observations,0.028413925
w900_tick_rate,0.025495732
w30_price_range,0.023234764
w900_trade_count,0.021589475
w300_price_range,0.019889543
w900_return_std,0.01970005
w60_ob_ask_depth_L1_mean,0.01957898
w300_ob_ask_depth_L1_mean,0.017418448
w300_price_std,0.016900245
w900_ob_microprice_mean,0.01684505
w900_avg_tick_interval,0.014872149
w900_spread_mean,0.0
w30_ob_microprice_std,0.0
w300_trade_count,0.0
w300_volatility_lag1,0.0
w60_return_skew,0.0
w60_price_max,0.0
w900_tick_interval_std,0.0
w900_volatility_lag1,0.0
w300_trade_volume,0.0
w300_ob_microprice_mean,0.0
w900_ob_microprice_std,0.0
w900_price_momentum,0.0
w300_avg_trade_size,0.0
w900_price_trend,0.0
w300_spread_mean,0.0
w60_trade_imbalance,0.0
w30_spread_mean,0.0
w60_return_kurt,0.0
w900_return_kurt,0.0
w60_spread_mean,0.0
w60_avg_trade_size,0.0
w60_volatility_lag1,0.0
w900_price_max,0.0
w300_n_observations,0.0
w60_return_std,0.0
w30_volatility_lag1,0.0
w300_price_mean,0.0
w60_spread_std,0.0
w60_price_momentum,0.0
w60_ob_microprice_std,0.0
w300_return_std,0.0
w30_return_skew,0.0
w60_trade_volume,0.0
w300_return_skew,0.0
w30_return_std,0.0
w900_spread_std,0.0
w300_ob_bid_depth_L1_mean,0.0
hour_cos,0.0
w900_trade_volume,0.0
w60_tick_interval_std,0.0
