feature,importance
w60_price_std,103
w900_price_trend,96
w60_tick_interval_std,95
w60_ob_microprice_std,76
w60_price_range,73
w300_price_trend,71
w300_return_kurt,61
w300_return_skew,58
w30_price_std,56
w60_spread_mean,55
w30_price_trend,52
w300_trade_count,52
w30_ob_bid_depth_L1_mean,50
w60_return_kurt,49
w60_spread_std,48
w900_return_kurt,47
w300_trade_imbalance,47
w60_price_trend,43
w900_ob_depth_imbalance_L1,42
w300_tick_rate,40
w900_spread_std,39
w300_spread_std,39
w300_ob_depth_imbalance_L1,39
w60_trade_count,39
w300_tick_interval_std,38
w900_spread_mean,38
w30_return_std,38
w900_avg_tick_interval,38
w30_spread_std,38
w60_ob_depth_imbalance_L1,37
w60_price_momentum,36
w30_tick_interval_std,36
w300_ob_bid_depth_L1_mean,35
w900_return_skew,34
w60_ob_bid_depth_L1_mean,33
w30_price_mean,33
w300_ob_microprice_std,33
w30_ob_ask_depth_L1_mean,33
w300_return_mean,32
w300_price_mean,32
w60_ob_ask_depth_L1_mean,32
w30_ob_depth_imbalance_L1,31
w60_price_max,31
w300_price_momentum,31
w60_return_skew,30
w30_price_momentum,30
w900_ob_microprice_std,30
w60_ob_microprice_mean,30
w300_ob_ask_depth_L1_mean,30
w300_avg_trade_size,29
w30_trade_volume,29
w60_volatility_lag1,29
w900_price_std,28
w60_return_std,27
w900_ob_bid_depth_L1_mean,27
w60_trade_volume,27
w900_ob_microprice_mean,27
w30_return_mean,27
w300_price_std,26
w60_trade_imbalance,26
w60_tick_rate,25
w60_avg_tick_interval,25
w300_spread_mean,24
w30_return_skew,24
w900_return_mean,23
w300_trade_volume,23
w30_trade_imbalance,23
w900_price_momentum,23
w900_tick_interval_std,23
w300_price_min,22
w300_return_std,22
w900_trade_imbalance,22
w300_price_range,21
w900_ob_ask_depth_L1_mean,21
w30_avg_trade_size,21
w30_price_max,21
w60_avg_trade_size,21
w30_ob_microprice_std,20
w30_volatility_lag1,19
w30_avg_tick_interval,19
w30_return_kurt,19
w30_price_range,18
w60_price_mean,18
w300_avg_tick_interval,18
w30_ob_microprice_mean,17
w60_price_min,17
w900_trade_volume,17
w900_tick_rate,16
w60_return_mean,15
w300_volatility_lag1,15
w30_price_min,14
w900_trade_count,14
w900_price_range,14
w30_spread_mean,13
w900_avg_trade_size,13
w900_price_mean,12
w30_tick_rate,12
w300_ob_microprice_mean,12
w30_trade_count,11
w900_volatility_lag1,10
w900_return_std,8
w300_n_observations,6
w300_price_max,6
hour_sin,6
w900_price_min,6
w900_n_observations,5
w30_n_observations,4
w900_price_max,4
w60_n_observations,3
hour_cos,1
day_of_week,0
