feature,importance
w900_price_std,195
w60_price_trend,146
w300_price_std,135
w60_trade_imbalance,132
w60_return_kurt,131
w300_return_skew,130
w900_ob_depth_imbalance_L1,129
w60_price_std,119
w60_ob_microprice_std,105
w60_price_range,104
w30_ob_microprice_std,103
w60_spread_std,102
w900_price_range,101
w900_return_kurt,101
w60_ob_ask_depth_L1_mean,101
w900_trade_imbalance,98
w60_trade_volume,97
w900_tick_rate,96
w60_return_mean,95
w900_price_trend,93
w60_avg_trade_size,93
w900_ob_microprice_std,92
w300_n_observations,91
w300_ob_depth_imbalance_L1,90
w30_price_trend,86
w900_ob_ask_depth_L1_mean,85
w60_return_skew,83
w60_tick_interval_std,81
w60_price_max,80
w900_spread_mean,75
w300_spread_std,75
w300_ob_bid_depth_L1_mean,71
w300_avg_trade_size,71
w300_price_mean,71
w300_tick_interval_std,69
w300_trade_volume,68
w300_price_range,66
w30_price_range,65
w300_ob_ask_depth_L1_mean,64
w60_spread_mean,63
w30_spread_std,63
w900_tick_interval_std,60
w30_price_momentum,60
w30_return_mean,59
w900_trade_volume,59
w900_price_max,58
w900_trade_count,58
w300_spread_mean,56
w300_trade_count,55
w900_price_momentum,55
w900_spread_std,53
w30_return_skew,53
w300_price_momentum,52
w300_volatility_lag1,51
w30_price_std,48
w60_volatility_lag1,47
w300_ob_microprice_mean,47
w60_return_std,46
w300_return_std,45
w900_avg_tick_interval,44
w60_price_momentum,42
w900_ob_microprice_mean,41
w30_volatility_lag1,41
w900_return_std,36
w30_return_std,27
w30_spread_mean,26
w900_volatility_lag1,25
hour_sin,12
hour_cos,11
w900_n_observations,8
