feature,importance
w300_price_mean,82
w900_spread_std,67
w900_price_trend,66
w300_price_trend,66
w900_price_mean,64
w900_tick_interval_std,63
w60_price_std,62
w60_return_skew,60
w300_return_skew,58
w30_ob_depth_imbalance_L1,57
w60_trade_imbalance,54
w900_trade_imbalance,53
w300_price_std,52
w900_return_kurt,52
w30_price_mean,50
w30_ob_ask_depth_L1_mean,49
w30_ob_bid_depth_L1_mean,48
w30_ob_microprice_std,48
w60_price_momentum,44
w60_ob_ask_depth_L1_mean,44
w300_trade_volume,41
w900_price_momentum,38
w300_ob_ask_depth_L1_mean,37
w30_price_trend,36
w900_spread_mean,36
w60_price_min,35
w300_ob_microprice_std,35
w900_return_skew,35
w60_spread_mean,35
w900_price_std,34
w60_return_kurt,34
w30_trade_imbalance,33
w30_return_skew,33
w300_return_kurt,33
w60_spread_std,30
w300_spread_std,30
w60_price_mean,29
w30_tick_interval_std,29
w60_trade_volume,29
w60_volatility_lag1,29
w60_ob_depth_imbalance_L1,28
w30_avg_tick_interval,28
w60_price_trend,27
w300_trade_imbalance,27
w30_price_momentum,27
w900_avg_trade_size,27
w30_return_kurt,26
w60_return_std,26
w30_price_std,25
w30_return_std,24
w30_spread_mean,24
w900_ob_microprice_mean,24
w60_ob_microprice_std,24
w30_price_max,23
w30_trade_volume,23
w30_trade_count,22
w900_avg_tick_interval,22
w60_trade_count,22
w900_ob_depth_imbalance_L1,21
w300_ob_bid_depth_L1_mean,21
w30_spread_std,21
w300_price_momentum,21
w30_price_min,21
w300_spread_mean,21
w900_trade_count,19
w300_ob_depth_imbalance_L1,19
w30_volatility_lag1,19
w60_ob_microprice_mean,19
w300_trade_count,18
w60_price_range,18
w60_ob_bid_depth_L1_mean,18
w30_return_mean,18
w30_ob_microprice_mean,18
w900_ob_microprice_std,17
w300_avg_tick_interval,17
w900_tick_rate,17
w300_avg_trade_size,16
w900_ob_bid_depth_L1_mean,16
w60_avg_tick_interval,16
w30_avg_trade_size,16
w30_tick_rate,15
w60_tick_interval_std,15
w60_return_mean,14
w300_return_mean,13
w900_ob_ask_depth_L1_mean,13
w60_tick_rate,13
w300_return_std,13
w300_tick_interval_std,12
w300_price_range,12
w900_return_mean,11
w30_price_range,11
w900_trade_volume,11
w300_price_max,11
w60_avg_trade_size,10
w900_price_min,9
w60_price_max,8
w900_return_std,8
w300_price_min,7
w900_volatility_lag1,6
w300_ob_microprice_mean,6
w300_tick_rate,6
w900_n_observations,5
w300_volatility_lag1,5
w30_n_observations,3
w900_price_range,2
w60_n_observations,1
w900_price_max,0
w300_n_observations,0
hour_sin,0
hour_cos,0
day_of_week,0
