feature,importance
w60_price_trend,158
w60_price_std,100
w900_price_trend,97
w900_trade_imbalance,96
w300_price_trend,95
w60_return_kurt,88
w30_price_trend,78
w900_ob_depth_imbalance_L1,76
w60_ob_microprice_std,74
w30_return_mean,69
w60_ob_depth_imbalance_L1,69
w60_spread_std,65
w30_price_momentum,65
w300_return_kurt,65
w300_trade_imbalance,65
w60_return_skew,62
w60_spread_mean,62
w300_ob_depth_imbalance_L1,62
w300_return_skew,60
w60_avg_tick_interval,60
w300_tick_interval_std,59
w60_trade_volume,58
w60_return_std,58
w300_avg_trade_size,56
w900_return_kurt,56
w900_return_skew,55
w60_price_momentum,54
w60_tick_interval_std,53
w900_price_std,52
w300_ob_microprice_std,51
w30_ob_microprice_std,49
w900_return_mean,49
w900_price_range,48
w60_trade_imbalance,48
w900_ob_ask_depth_L1_mean,48
w60_ob_ask_depth_L1_mean,47
w60_trade_count,47
w30_return_skew,47
w30_ob_ask_depth_L1_mean,47
w900_avg_trade_size,46
w900_ob_microprice_std,46
w300_price_momentum,45
w60_volatility_lag1,44
w900_tick_interval_std,44
w60_price_range,43
w900_price_momentum,42
w300_trade_volume,41
w60_return_mean,41
w60_price_max,41
w900_return_std,41
w60_ob_bid_depth_L1_mean,40
w900_avg_tick_interval,40
w30_trade_imbalance,39
w300_price_range,37
w900_ob_bid_depth_L1_mean,36
w300_avg_tick_interval,36
w300_ob_ask_depth_L1_mean,35
w30_price_range,35
w30_return_kurt,35
w300_return_std,35
w30_price_mean,35
w900_spread_std,34
w300_trade_count,33
w900_spread_mean,33
w30_volatility_lag1,31
w60_avg_trade_size,31
w30_spread_std,30
w60_tick_rate,29
w300_spread_std,29
w30_price_min,29
w30_trade_volume,28
w300_ob_bid_depth_L1_mean,28
w300_return_mean,28
w30_return_std,27
w30_ob_bid_depth_L1_mean,27
w300_spread_mean,26
w300_volatility_lag1,26
w30_price_std,25
w30_spread_mean,25
w30_ob_depth_imbalance_L1,25
w30_tick_interval_std,24
w300_price_min,24
w30_trade_count,24
w300_price_std,22
w300_tick_rate,22
w900_trade_count,21
w30_avg_tick_interval,21
w900_volatility_lag1,21
w900_price_min,19
w30_avg_trade_size,19
w900_trade_volume,18
w60_price_mean,18
w30_ob_microprice_mean,18
w60_ob_microprice_mean,17
w30_price_max,16
w300_price_mean,15
w30_tick_rate,15
w300_price_max,14
hour_sin,14
w900_ob_microprice_mean,14
w900_tick_rate,11
hour_cos,9
w900_price_mean,9
w60_price_min,8
w300_ob_microprice_mean,7
w900_n_observations,7
w900_price_max,6
w60_n_observations,5
w300_n_observations,5
w30_n_observations,3
day_of_week,0
