feature,importance
w60_price_trend,127
w300_ob_depth_imbalance_L1,120
w300_price_trend,99
w60_price_std,95
w300_return_skew,95
w900_price_trend,85
w900_trade_imbalance,83
w300_trade_imbalance,77
w60_return_skew,75
w900_avg_trade_size,70
w60_price_range,68
w900_return_kurt,68
w60_ob_depth_imbalance_L1,67
w300_price_std,67
w30_price_trend,66
w60_avg_tick_interval,65
w60_trade_volume,65
w30_price_mean,65
w60_price_max,63
w300_spread_std,63
w900_price_std,63
w30_ob_ask_depth_L1_mean,63
w60_price_momentum,63
w900_spread_std,61
w300_return_kurt,60
w60_return_kurt,60
w300_avg_trade_size,59
w900_ob_depth_imbalance_L1,59
w60_trade_imbalance,57
w60_ob_microprice_std,57
w300_ob_bid_depth_L1_mean,56
w900_price_momentum,56
w300_ob_microprice_std,55
w60_spread_std,55
w900_spread_mean,54
w900_return_skew,54
w30_ob_microprice_std,53
w60_tick_interval_std,52
w60_return_std,52
w900_ob_ask_depth_L1_mean,51
w300_return_std,50
w300_avg_tick_interval,50
w900_trade_volume,48
w30_price_std,48
w30_return_skew,48
w300_ob_ask_depth_L1_mean,48
w30_price_momentum,47
w900_price_range,47
w60_trade_count,47
w60_ob_ask_depth_L1_mean,47
w300_price_range,46
w900_tick_interval_std,46
w900_avg_tick_interval,46
w60_spread_mean,46
w60_ob_bid_depth_L1_mean,45
w300_tick_rate,45
w900_ob_microprice_std,44
w300_tick_interval_std,44
w60_avg_trade_size,42
w30_return_kurt,41
w900_ob_bid_depth_L1_mean,41
w900_trade_count,39
w900_volatility_lag1,39
w30_spread_std,37
hour_sin,36
w30_trade_imbalance,36
w30_trade_volume,36
w60_price_min,35
w300_price_momentum,35
w30_return_mean,34
w30_price_min,34
w30_avg_tick_interval,34
w300_trade_count,34
w30_ob_bid_depth_L1_mean,34
w300_return_mean,34
w900_return_std,33
w300_volatility_lag1,33
w30_price_range,32
w60_price_mean,32
w30_ob_depth_imbalance_L1,31
w30_tick_interval_std,31
w300_trade_volume,31
w60_volatility_lag1,28
w60_return_mean,25
w30_trade_count,25
w30_return_std,25
w900_return_mean,24
w30_avg_trade_size,24
w300_price_min,22
w60_tick_rate,21
w30_spread_mean,21
w300_spread_mean,21
w30_price_max,21
w300_price_mean,20
w900_tick_rate,20
w900_price_min,20
w60_ob_microprice_mean,19
w30_tick_rate,17
w30_volatility_lag1,15
w900_ob_microprice_mean,15
w30_ob_microprice_mean,15
w900_price_mean,14
w300_price_max,13
w900_price_max,12
hour_cos,12
w300_ob_microprice_mean,8
w300_n_observations,8
w30_n_observations,7
day_of_week,6
w900_n_observations,3
w60_n_observations,3
